"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Slitrk4",393.811763603811,0.556353156543371,0.0848963677896915,6.55332107872495,5.62713453003833e-11,5.29513359276607e-09
"Vps13d",1592.45859120717,0.386669782017506,0.0590141802157678,6.55215035782523,5.67143937690682e-11,5.29897463484897e-09
"Cdk2ap1",1396.88784687674,-0.466610707089175,0.0712566783396159,-6.54830842472427,5.81924433520304e-11,5.39878344168767e-09
"Rrm2",655.537965899974,-0.641628307967679,0.0980577660512987,-6.54337064574787,6.0147511433369e-11,5.54114206729513e-09
"Ncam2",743.745116833305,0.631248866656687,0.0965017807201458,6.54131832538202,6.09788793649858e-11,5.57872053301613e-09
"Dlg2",4199.96756301512,0.281805815854632,0.0430895845255993,6.53999844642763,6.15194724089941e-11,5.58936227252474e-09
"Ubc",3605.31176274327,-0.39691185765284,0.0608082796636542,-6.52726667894995,6.69807297577584e-11,6.04386393033363e-09
"Dmxl2",3388.1077836215,0.390529988807856,0.0599061802498353,6.51902670440969,7.07650561591497e-11,6.34189693769141e-09
"Heg1",1015.91449225497,-0.417718019281316,0.0641111440712004,-6.51552901344901,7.24339204100439e-11,6.4475977532562e-09
"Fads1",2556.58537497666,-0.28006423832432,0.0430451901167529,-6.50628415311193,7.70324535572075e-11,6.81090968565538e-09
"Pdgfra",594.548627039308,0.529512506994326,0.0819042040712133,6.46502231477557,1.01283861807859e-10,8.89542396971153e-09
"Hecw1",4630.96330132501,0.259154510201429,0.0401021168524051,6.46236484610627,1.03079199573535e-10,8.99314818001155e-09
"Pclo",2998.98629264879,0.405442539999843,0.0627767079012453,6.4584868107077,1.05755078117189e-10,9.16590394155161e-09
"Gps2",326.688141458082,-0.608442436823001,0.0942793467614699,-6.45361320080401,1.09214352398155e-10,9.40385541498882e-09
"Usp15",1925.76384910617,0.472495447667388,0.073271386457175,6.4485670397891,1.12912616199502e-10,9.65916107670287e-09
"Ksr2",244.17084534774,0.831073635714079,0.129032831933631,6.44079203145406,1.18851635088864e-10,1.01016221978109e-08
"Rcor2",1614.08801201646,-0.506313087080395,0.0788014400976983,-6.42517556091192,1.31717410250598e-10,1.11233664271883e-08
"Pcdh17",1730.46401776417,0.400799533295594,0.0628006852762211,6.38208853188029,1.74688916291377e-10,1.46582916128828e-08
"Kif1a",13780.8916447382,0.215370382789447,0.0338279563897217,6.36663889205216,1.93215338439186e-10,1.61102460037837e-08
"Lrfn5",1511.91488488635,0.349487378416902,0.0550227315274672,6.35169081423082,2.12961034396139e-10,1.76449601706587e-08
"Racgap1",763.866909116526,-0.431194259353599,0.0679757462359957,-6.34335455261637,2.2481521987885e-10,1.85107231667748e-08
"Lin7c",4730.58552412876,0.237662850766303,0.0376401709826546,6.31407468568151,2.71782670587522e-10,2.22149462522631e-08
"Rab3c",5363.75493066534,0.3181200453725,0.0503889989246355,6.31328369607614,2.73176050771719e-10,2.22149462522631e-08
"Tmem178b",3112.08128100453,0.317572282611403,0.0503286621830108,6.30996869053682,2.7909192307464e-10,2.2556791377824e-08
"Scrt2",1663.57899560804,-0.425282968952656,0.0674279476803245,-6.30722102011647,2.84090011865642e-10,2.25822145070954e-08
"Uhrf1",528.121614179666,-0.599932147336136,0.0951220700895929,-6.30697110324739,2.84548930330791e-10,2.25822145070954e-08
"Zfp955b",817.670356627056,0.402044953392758,0.0637277718422253,6.30878723310968,2.81230413973715e-10,2.25822145070954e-08
"Gpr26",349.321350172296,0.604566402599589,0.0959971275206624,6.2977551330321,3.01987056039333e-10,2.38226196183364e-08
"Cdca8",229.214988228247,-0.691835600742505,0.110120809204609,-6.28251468309721,3.33139795421816e-10,2.61237122909941e-08
"Gprin2",1032.75875883823,0.386846770193308,0.0616539411295682,6.27448567124581,3.50791933336254e-10,2.7345165264922e-08
"Gm57496",546.116715461285,-0.662480288188672,0.105882481153463,-6.25675070107674,3.93081000374132e-10,3.04614652878166e-08
"Tnks2",3683.98957690451,0.284574391706811,0.0456207663520269,6.23782576362107,4.43694446666662e-10,3.41826353238983e-08
"Plscr3",603.283712455694,-0.42611690837611,0.0683885168810119,-6.23082540476062,4.63983986435624e-10,3.53325146664908e-08
"Zfp638",3386.38770381936,0.295738638564971,0.0474595196141943,6.23138710566553,4.62323108015299e-10,3.53325146664908e-08
"Mmp14",903.085157338597,-0.498394795418198,0.0802302071507349,-6.21205918715657,5.22947209085135e-10,3.95937157039515e-08
"Has3",390.771774533572,0.523816106767888,0.0843473235580555,6.21022795592737,5.29077952670399e-10,3.98289882770277e-08
"Map2",26392.6564408166,0.197379063152995,0.0318522603881573,6.1967050610443,5.76573970550426e-10,4.3157872091087e-08
"Foxp4",1746.54416521814,-0.337898114528677,0.0546164685910068,-6.18674409469812,6.14195493474847e-10,4.57141888759189e-08
"Chd7",1082.59519872488,-0.398267132281767,0.0644587768243497,-6.17863310324746,6.46589631424569e-10,4.75875519798172e-08
"Plcxd3",133.782453297662,1.02811246543719,0.166374226894479,6.1795176129609,6.42977609259059e-10,4.75875519798172e-08
"Dlx2",844.815248738968,-0.573667849833448,0.0928960254302192,-6.17537561135348,6.60063565886648e-10,4.83093189832817e-08
"Paqr9",630.104753890522,0.469455549621845,0.0763139485331966,6.15163490613557,7.66882534419051e-10,5.58171851294839e-08
"Polr2a",2339.08671307667,-0.355199168341563,0.0577737482629893,-6.14810669241464,7.8413284026222e-10,5.67591540528269e-08
"Nbeal1",905.756303523558,0.366958216828209,0.0597775884839339,6.13872566851428,8.31860778624973e-10,5.98848846863683e-08
"Rab30",1200.06361249788,0.442901372664914,0.0722157021429952,6.13303422277775,8.62185913257184e-10,6.17306370720116e-08
"Camk4",1399.84923455913,0.33838009073104,0.0552170073048786,6.12818599281717,8.88866436940914e-10,6.32968996770789e-08
"Stag2",1908.71276319633,0.276019530660384,0.0450681105879423,6.12449750077235,9.0970241712005e-10,6.44323636727932e-08
"Brd4",2909.46206869144,-0.274614755884965,0.0448606923137964,-6.12150062161457,9.26981571999534e-10,6.53051081792613e-08
"Cse1l",1695.73393446202,0.298273025052404,0.0487463821392879,6.11887512390394,9.42382159198461e-10,6.60369285387262e-08
"Ipo7",3331.98224943028,0.317476047482382,0.0519979552257097,6.10554869137258,1.02448115500121e-09,7.14101308782326e-08
"Usp47",4052.80902813227,0.260906258255222,0.0427828592177337,6.09838292778421,1.07146826283781e-09,7.42922257611859e-08
"Gpm6a",18542.3971473035,0.243963062538989,0.040089874030687,6.08540356979536,1.1619824421884e-09,8.01463701224605e-08
"Pafah1b1",7458.30113748735,0.254021104141988,0.0418557606914135,6.06896398359089,1.28738010165988e-09,8.83330492670169e-08
"Fezf2",1574.96257051894,-0.390426876249862,0.0647158031872658,-6.03294492258865,1.60998301186932e-09,1.09895938851639e-07
"Ube2c",240.707981278603,-0.707368584811218,0.11729874671282,-6.03048715041304,1.63466168752732e-09,1.11005325110747e-07
"Zfp292",3117.02377314926,0.339954825782764,0.0565721084408201,6.00923025766999,1.86406224387369e-09,1.25934133337395e-07
"Ncapd2",1938.47305368435,-0.336202395341904,0.0562252489578297,-5.97956259107121,2.2373758210264e-09,1.50383617684703e-07
"Aurkb",160.038297681987,-0.866727515032886,0.145043070328082,-5.97565614870385,2.29165912803514e-09,1.53250341892055e-07
"Rlf",1311.02510706868,0.332316922131727,0.0557196179804028,5.96409189755404,2.45998269283672e-09,1.63675818158742e-07
"Tcf3",1539.04021571007,-0.38554915824781,0.0646637677697328,-5.96236766810043,2.48608971433599e-09,1.64350084798325e-07
"Zfp219",1527.16351190951,-0.380147755643171,0.0637641494754566,-5.96177881725676,2.49506732652687e-09,1.64350084798325e-07
"Slc9a6",1651.7957881141,0.300062356575467,0.0504570011117843,5.94689240271529,2.73280915666133e-09,1.79114566317693e-07
"Pcdh9",2693.86325620524,0.303954201556163,0.0512345544933985,5.93260163109893,2.98171703147755e-09,1.94461089963788e-07
"Klhl13",1287.95866055268,0.429465876372539,0.072404563122627,5.93147528071098,3.00224768023657e-09,1.94835521869146e-07
"Rcc2",2701.83434996769,-0.3316665780645,0.0559248298419014,-5.93057822441509,3.01869725788021e-09,1.94942733702519e-07
"Cdk11b",1212.76508612072,-0.360384356984836,0.0608469377592878,-5.92280187395012,3.16502078861095e-09,2.03395043264198e-07
"Dmxl1",1175.07457563818,0.382473905247454,0.0647524949034102,5.90670530638212,3.49017266310718e-09,2.23201624581427e-07
"Appl1",2483.19226482046,0.407395587533968,0.0690437123122066,5.90054581207596,3.62300999452249e-09,2.30577457332557e-07
"Samd12",827.782809116618,0.549389608202718,0.0931530520326466,5.89770915943986,3.68582901978359e-09,2.33447651474178e-07
"Kcna3",357.0754173649,0.555229332910148,0.0942470272060314,5.89121322305873,3.83370504504859e-09,2.40501096492715e-07
"Slc12a5",1427.32609629838,0.498497771709422,0.0846066551211796,5.89194515485146,3.81675865866764e-09,2.40501096492715e-07
"Gucy1b1",1714.8131188495,0.338417677388466,0.0574680264819516,5.88879935688673,3.89011385206094e-09,2.42883222213511e-07
"Rgs4",948.58492330797,0.416206829207797,0.0707122029377971,5.88592650088866,3.95830205605384e-09,2.45974864558742e-07
"Clic4",1503.40807505204,-0.345604632815411,0.0587437240600458,-5.88326052434378,4.02261973013809e-09,2.47635478153454e-07
"Dnm3",2259.2978518203,0.317448590972843,0.0539547317193623,5.88360984953101,4.01413457795785e-09,2.47635478153454e-07
"Klhl11",759.832953310986,0.424007772638697,0.0721536337075401,5.87645764809746,4.1913857545586e-09,2.56824725258396e-07
"Cdc25b",337.036338127266,-0.531856614864757,0.0905685101572894,-5.87242314068198,4.29470838771496e-09,2.60730360828373e-07
"H3f3b",11211.9461839852,-0.222075782001219,0.0378131937735694,-5.87297077657706,4.280539543554e-09,2.60730360828373e-07
"Zbtb20",9248.02620095882,-0.412084839187848,0.0702396293522866,-5.86684245044971,4.44172355837186e-09,2.68418652100876e-07
"Kdm5a",1438.26213219669,0.331586467404634,0.0565388885799493,5.86475036444608,4.49808912695784e-09,2.70583681089235e-07
"Tnks",2541.12345972362,0.342082037526802,0.0583887273587311,5.85870000942312,4.66504528230165e-09,2.79351393404736e-07
"Zcchc12",1660.21952756796,0.466892429170452,0.0797874305555513,5.851704033073,4.86561906660292e-09,2.90043735671615e-07
"Psd3",1696.71917076244,0.345156288527243,0.05900368245272,5.84974147679373,4.92337633998025e-09,2.92164684247296e-07
"Atf7ip",3478.14421676705,-0.289918452340897,0.049572749833084,-5.84834315863209,4.96493472781466e-09,2.93309641723006e-07
"Ripor2",1105.24635706912,0.47222084301756,0.0808285025363811,5.84225648378198,5.14984350623261e-09,3.02875171210306e-07
"Gm53696",675.801802604871,-0.631269931999083,0.108280202912793,-5.82996628208663,5.54385766441813e-09,3.24599026093531e-07
"Vwc2l",110.65229421486,0.945869588329495,0.162615498858541,5.81660170751807,6.00560076246748e-09,3.50078692233392e-07
"Actb",40876.5455632364,-0.268690432016973,0.0463080635770634,-5.80223855765062,6.54353737082964e-09,3.79755776754668e-07
"Nr4a3",1346.84510207633,-0.427678906107445,0.0738490070039922,-5.79126143272753,6.98597365642325e-09,4.03654460305789e-07
"Tmem30a",2323.13082914245,0.259542269845888,0.044902156871187,5.78017378074844,7.46235027908242e-09,4.29296954483108e-07
"Zkscan17",543.642706976432,-0.453206175192452,0.0784434362265616,-5.77749008704176,7.58231875888898e-09,4.34302031867841e-07
"Llgl1",1725.3840957623,-0.290878566220917,0.0504064973540863,-5.77065619492675,7.89634340153873e-09,4.50330857021088e-07
"Gabra3",826.23547308937,0.399445996148983,0.0692445481451346,5.76862737715835,7.99197947588834e-09,4.53820420755832e-07
"Narf",1948.74852093833,0.249406969920117,0.0432583633139796,5.76552025581416,8.14063235878631e-09,4.60277642466312e-07
"Mfap2",441.001649685213,-0.467575892750411,0.0813538088585168,-5.74743701998731,9.06063309281182e-09,5.10105898994457e-07
"Igsf9b",1447.23829144903,0.476681466124957,0.0829632732416301,5.74569261191786,9.15454810385106e-09,5.13200071149506e-07
"Herc2",5203.93035545707,0.275305677622706,0.0479344544428478,5.74337771906746,9.28063898134698e-09,5.18064143814683e-07
"Lin7a",546.596554928562,0.499878174684576,0.0870769141292631,5.74065100587421,9.43132779059895e-09,5.24254482334812e-07
"Phc2",2182.77907640658,-0.324928934139589,0.0566191463083877,-5.73885258477402,9.53201437492893e-09,5.27625030988713e-07
"Agtpbp1",3015.94117645764,0.238836462848322,0.041648033632255,5.73463959804699,9.77199112821176e-09,5.37471361565381e-07
"Mark4",1844.85932747561,-0.259508854037053,0.0452555288131218,-5.73430166087924,9.79149284770695e-09,5.37471361565381e-07
"Cntn2",12106.935852511,-0.368966219626625,0.0643535828537798,-5.7334215635665,9.84245933088409e-09,5.38027216701523e-07
"Usp29",1473.86832241506,0.398812449116735,0.0695751795688819,5.73210808204808,9.91900302767424e-09,5.39970850770994e-07
"Plxnb1",3234.47760390084,-0.248809616982407,0.0434276973465527,-5.72928412475817,1.00855346716299e-08,5.44536203951033e-07
"Smarcd1",2618.81769776818,-0.289159361578967,0.0504654539266958,-5.72984763000427,1.00520886214567e-08,5.44536203951033e-07
"Kndc1",609.993178340279,0.450854235339597,0.0787280558514297,5.72672893371607,1.02385565230868e-08,5.50541810755698e-07
"Cbx5",8115.23534850835,0.359699359119447,0.0628976745283833,5.71880219446155,1.07277590235213e-08,5.74502021853129e-07
"Scai",2005.74463644474,0.345885737863286,0.0605376207067383,5.71356676766098,1.10632437790546e-08,5.87690215908329e-07
"Sptan1",21563.0258742745,0.221188747336451,0.0387111135726825,5.71383065282158,1.10460927730304e-08,5.87690215908329e-07
"Rps15a",3139.59710008282,0.251681191607594,0.04407358298277,5.71047721956224,1.12659817312318e-08,5.9605639890461e-07
"Gria4",1169.31941948433,0.343928096051749,0.0603084464912993,5.70281803066122,1.17842765202479e-08,6.20984235510983e-07
"Etv5",635.866335482232,-0.393211261523321,0.06900385951724,-5.69839519520036,1.20940444104543e-08,6.34768689495317e-07
"Anp32b",954.566714117567,-0.339174263914649,0.0595974421073447,-5.69108760244678,1.26232719799148e-08,6.59916607394435e-07
"Tlcd4",291.448110343912,0.572117282631313,0.10067568623933,5.68277509697082,1.32526497674479e-08,6.90080664175333e-07
"Kif26b",2082.3675190131,0.327353271300312,0.0576493279861134,5.6783536380366,1.35997327537115e-08,7.05365666525177e-07
"Zyg11b",6307.17394163001,0.24300053345388,0.0428066532370227,5.67670011734795,1.37317891511308e-08,7.09421922654893e-07
"Otx1",222.11384495937,-0.621566551345469,0.109815394331372,-5.66010398751441,1.51281298846778e-08,7.78507746487288e-07
"Incenp",409.753022454496,-0.517811094126683,0.0915100942605754,-5.65851339473231,1.52689801094429e-08,7.82698614637356e-07
"Kpna1",2165.02766498105,0.276466359036907,0.0488872896259001,5.65517870089565,1.55684207238647e-08,7.93865367319025e-07
"Sphkap",1217.63660162678,0.421890184929785,0.0746081077434419,5.65474983470372,1.56073425030839e-08,7.93865367319025e-07
"Tnpo1",3504.6551451297,0.303988017313268,0.0537864264602812,5.65176081251186,1.58812483546803e-08,8.04690637786765e-07
"Copb2",2004.6333320406,0.253247537207061,0.0448588018960148,5.64543693775199,1.64762257851452e-08,8.31639074687752e-07
"Larp1",3032.5222111569,-0.226279815415882,0.0401293090290784,-5.63876679889791,1.71272296460215e-08,8.61198944109495e-07
"Gan",168.66501969547,0.913768371117929,0.162167995930879,5.63470224733742,1.75361052833127e-08,8.75078223493791e-07
"Vstm2a",873.955726298093,0.476939802247181,0.0846351983444124,5.63524173838802,1.74812942728662e-08,8.75078223493791e-07
"Reep2",1082.05060233535,-0.33707048096863,0.0598547816817241,-5.63147122916581,1.78678786357818e-08,8.87651639839833e-07
"Slc39a10",2326.74614119466,0.28265622239607,0.0501969716726581,5.63094172770646,1.79228280095184e-08,8.87651639839833e-07
"Litaf",168.504902760796,-0.703222420335001,0.125002304554878,-5.62567564525403,1.84783272907081e-08,9.0589634793458e-07
"Pcdhac2",867.158519270463,0.358594591644634,0.0637316694022762,5.62663107694818,1.83763160689949e-08,9.0589634793458e-07
"Pcgf2",1248.74063510322,-0.36369445971799,0.0646510850463845,-5.62549660933076,1.8497503992288e-08,9.0589634793458e-07
"4833439L19Rik",1881.0773834346,-0.26217512056654,0.0467248102747004,-5.61104730067781,2.01105781458836e-08,9.78546541336535e-07
"Syt4",6363.12882549035,0.215224374401535,0.0383583681915331,5.61088452269046,2.01295060499621e-08,9.78546541336535e-07
"Arhgef25",956.275520115244,-0.346729105820436,0.0618626586338291,-5.60482063780604,2.0847073189394e-08,1.00779686951286e-06
"ND3",1500.21668591618,0.391011336464226,0.0697672358249989,5.60451237375982,2.08842071790656e-08,1.00779686951286e-06
"Fgf14",1030.64767704472,0.357391350841568,0.0638510794708683,5.59726403693184,2.17760934818418e-08,1.04700093259045e-06
"Rabep1",3002.3619715057,0.220113313828816,0.0393317394728433,5.59632797275072,2.18939351108805e-08,1.04883891327542e-06
"Cdh8",1429.50532090555,0.327955585045161,0.0586428333773209,5.59242393584605,2.23921261854267e-08,1.06881837089424e-06
"Pak3",4897.60856562941,0.238841848016746,0.0427621205311754,5.58536024523433,2.33216269294895e-08,1.10916647353464e-06
"Zik1",1251.48411269158,0.357475990187867,0.0640779204815895,5.57877015204597,2.42225056175826e-08,1.14786794606487e-06
"Tomm70a",2921.02637942581,0.244997484061859,0.0439627059100355,5.57284814458915,2.50608006553032e-08,1.18333687395328e-06
"Cdca7",506.754088802403,-0.631771128956658,0.113443938547632,-5.56901617702028,2.56181703181951e-08,1.20245744467505e-06
"Hsp90b1",3851.71066395666,0.281472041431135,0.0505443657146606,5.56881142836249,2.56482876843547e-08,1.20245744467505e-06
"Inf2",427.851383785251,-0.466463387361448,0.0840273702424774,-5.55132674050582,2.83509616184871e-08,1.32445237007783e-06
"Gprin3",487.050794709765,0.550443026649534,0.0992136907174787,5.54805513905312,2.88864786082214e-08,1.34470130453961e-06
"Ddx39b",3356.28302628139,-0.219371406461142,0.0395481813007778,-5.5469404469638,2.90711703838228e-08,1.34853379801578e-06
"Hmgn2",4015.95441858871,-0.266537547584901,0.0480982242124113,-5.54152574132088,2.9984748633787e-08,1.38603185439126e-06
"Ipo11",821.207989175718,0.39075654742995,0.0705642294034576,5.53760100171665,3.06642861001974e-08,1.41248708071329e-06
"Hs6st3",135.25102524716,0.889642782563299,0.160708279019648,5.53576199054768,3.09878141078929e-08,1.42241624758669e-06
"Unc13c",201.245110608625,0.683222431264179,0.123446997815955,5.53454068022607,3.12045003655235e-08,1.4273891938035e-06
"Slc9a7",653.486120765848,0.529074836758129,0.0956162897021891,5.53331276925731,3.14238392988213e-08,1.43244864679125e-06
"Atl1",1120.82387962434,0.299850097853269,0.0542728035877051,5.52486840612002,3.2973265753866e-08,1.49317106337556e-06
"Gabra1",349.900217519057,0.532846483525098,0.0964459671404798,5.52481870754609,3.29826005345596e-08,1.49317106337556e-06
"Rbm22",766.678201924023,-0.365016068782325,0.0661250574532973,-5.52008698124955,3.3883189896899e-08,1.52868884829366e-06
"Cep131",773.704392912341,-0.342924948623971,0.0622563749416676,-5.50827042122646,3.62376438818143e-08,1.62933351706151e-06
"Jmjd4",794.923978117353,0.370105262003577,0.0673470598020693,5.49549249946922,3.89621504760158e-08,1.74587540942528e-06
"Trp53i11",2717.75778880723,-0.268058260460465,0.0487843796544387,-5.49475595178702,3.91251094886837e-08,1.74723455052176e-06
"Mir9-3hg",596.638197672211,-0.43677027042366,0.0795818509937465,-5.48831504884175,4.05785845273149e-08,1.8060211910907e-06
"Kdelr1",765.577414624519,-0.367705323541584,0.0670527563051238,-5.48382115521604,4.16235580858686e-08,1.84629210176173e-06
"Zfp81",1892.97737493081,0.370400229804724,0.0675738551489273,5.48141332159297,4.21941435959616e-08,1.86532096554765e-06
"Prex1",1708.23441079784,-0.331530326326781,0.0604951690431279,-5.48027770763692,4.24658754372301e-08,1.87105499334471e-06
"Azin1",4454.65827961651,0.192630021837854,0.035270589155055,5.46149147072714,4.7215093647978e-08,2.07337214572821e-06
"Brd3",4395.17235712746,-0.251858349849201,0.0461298924483399,-5.45976451454452,4.76766524474734e-08,2.0866851140964e-06
"Vsnl1",472.153642295848,0.594518896918264,0.108954819791819,5.45656353756736,4.85437622168717e-08,2.11760107101016e-06
"Vldlr",1851.42918718429,0.287868409108895,0.0529632535199206,5.43524783651408,5.4720320709897e-08,2.37916008261446e-06
"Tbc1d16",6811.64808304724,0.21186476479081,0.0389925398968172,5.43346920594173,5.52688253303329e-08,2.39510363454541e-06
"Nkd1",216.369318166442,-0.686847436642854,0.126698675292355,-5.42110985026453,5.92301473741232e-08,2.55835397215311e-06
"Prkacb",4836.84282490954,0.193325492855006,0.035669102140431,5.41997082219434,5.96087634044674e-08,2.56629362447861e-06
"Shroom2",1390.37916983269,0.295130174225372,0.0544808769067955,5.41713333157749,6.05621788751899e-08,2.5988473762272e-06
"mt-Rnr2",29532.9077444897,0.698945576232243,0.129055720162716,5.41584344615643,6.10004582762819e-08,2.60915596536279e-06
"Thsd7a",844.895947320496,0.384241715795339,0.0709731693267029,5.41390104796648,6.16662531332269e-08,2.62061683476494e-06
"Zfp644",1578.8795069966,0.2804758233765,0.0518045441444087,5.41411623263501,6.15921490182007e-08,2.62061683476494e-06
"Shprh",1616.4431583823,0.340231577760055,0.0628826057086478,5.41058332309639,6.28197853314198e-08,2.6610541863541e-06
"Fgfr1",1793.19680160522,-0.436144689502407,0.080747498160727,-5.40133997259291,6.61449308588349e-08,2.7929273049176e-06
"Ptprt",2580.99747370372,0.340019576214215,0.0629756481528749,5.39922313127781,6.69300883743875e-08,2.81705106787278e-06
"Rnf152",1027.46485951231,0.386144767051114,0.0715320656732765,5.39820517437361,6.73108661851012e-08,2.82405525835198e-06
"Dnm1",2105.62076243569,0.276735505818269,0.0513038946881945,5.39404478939,6.8889034196922e-08,2.88109249685794e-06
"Reps2",1338.27537820865,0.448693799598353,0.0832214979459742,5.39156120320781,6.98481608942014e-08,2.9119609861399e-06
"Taok1",4207.51362111661,0.265143205546657,0.0491956295668761,5.38956829866814,7.06271352319625e-08,2.93514788500276e-06
"Akap5",658.921014306262,0.478086941808725,0.0887913526001578,5.38438629222859,7.26922394411279e-08,3.01147032200446e-06
"Abhd17c",1293.25352491507,-0.308435068185726,0.0573196719752405,-5.38096359516774,7.40881779277225e-08,3.05967917247591e-06
"Cdh7",215.017453266857,0.625531666823653,0.116350443483114,5.37627230371867,7.60437586629269e-08,3.13062648945437e-06
"Eps15",1319.29948422448,0.306499028210264,0.0570290269994376,5.37443902406552,7.68214740702935e-08,3.1457467776949e-06
"Hnrnpd",4631.78931036738,-0.263901269014499,0.0491044733745956,-5.37428162606116,7.68886034930741e-08,3.1457467776949e-06
"Brinp3",183.759265685965,0.678442244668534,0.126467780790789,5.36454613519991,8.115301614916e-08,3.30993756888246e-06
"Neto1",1541.55471969202,0.32651684063947,0.0608886510155084,5.36252380687997,8.20671481705995e-08,3.33689077160332e-06
"Col2a1",306.959555739423,-0.645776720055946,0.120495754173533,-5.35933174148133,8.35303482171223e-08,3.375548488995e-06
"Dchs2",260.474089664307,0.624954830346214,0.116599814649101,5.35982696222093,8.33017015951972e-08,3.375548488995e-06
"Mfap4",261.737956894994,-0.780647512625089,0.145946374130211,-5.34886541222743,8.85073271228874e-08,3.56573555815571e-06
"Tcf20",3259.07985806295,0.257143779775477,0.0481164564567643,5.34419611732084,9.08191971484263e-08,3.63663253262422e-06
"Ubr3",2437.75742788199,0.222774879942935,0.0416841427711866,5.34435555424026,9.07393011727475e-08,3.63663253262422e-06
"Polr2b",1567.81902269079,0.294574662426344,0.055184131477014,5.33803204910534,9.39608528183798e-08,3.75103113645253e-06
"Arhgef2",2939.31633309152,-0.268693540480079,0.0504262643479055,-5.32844429296375,9.90575692976779e-08,3.94255111156377e-06
"Stxbp5l",411.859771367932,0.505528146278809,0.0950451748565975,5.31881967750116,1.04442583250719e-07,4.14435720405114e-06
"Phactr4",469.553068050983,-0.441010872372391,0.0829510146522221,-5.31652173540445,1.05769593286022e-07,4.18441027612631e-06
"Ltbp3",438.163886269372,-0.485199608503775,0.0913047182122938,-5.31406939316795,1.07203763091716e-07,4.22845022446188e-06
"Kif1b",12927.5089728558,0.210149320032712,0.0396018187028257,5.30655729752424,1.11715055691005e-07,4.39323624977105e-06
"Mapk10",2500.87026724131,0.248678621233383,0.0468773376580404,5.30487936510895,1.12747533150933e-07,4.42064286229283e-06
"Vps13a",533.353824004503,0.407633786157458,0.0769511681244002,5.29730472055307,1.17524481863214e-07,4.59426565004742e-06
"Wdr47",3135.02382373366,0.252357650038032,0.0477578117480595,5.28411250015627,1.26315613248053e-07,4.92331919801733e-06
"Pole",312.000683624272,-0.590276966222372,0.111769406926352,-5.28120334942208,1.2833814994244e-07,4.9873946529254e-06
"Dock11",871.770052764848,0.341393562540092,0.0646614464584879,5.27970809869316,1.29389851398742e-07,5.0134761833148e-06
"Rasgrp1",280.819126357501,0.566182731766567,0.107274105621938,5.27790680224307,1.30667888573245e-07,5.04814886822267e-06
"2600014E21Rik",216.463407727366,-0.621698088143434,0.117861719950312,-5.27480922903151,1.3289425744784e-07,5.11304768333986e-06
"Vps13b",748.302461173006,0.354006839937298,0.0671167589826738,5.27449247107842,1.33123983253801e-07,5.11304768333986e-06
"Fam169a",689.27391262327,0.36748200857664,0.0698388249425129,5.26185841298346,1.4260656938654e-07,5.44550418869067e-06
"Pdk2",272.144378000102,-0.553272713672304,0.105144146615982,-5.26204008001534,1.42465699056519e-07,5.44550418869067e-06
"Epha7",1915.53523109624,0.324200641159862,0.0616421390780761,5.25939959269143,1.44526518823641e-07,5.50286808954524e-06
"Uhmk1",1566.1239496578,0.289350274749339,0.055024077231282,5.25861203511177,1.45146745677206e-07,5.51055685173346e-06
"Kidins220",14062.5582068844,0.210337843412814,0.0400255386700188,5.25509088451988,1.47951391145927e-07,5.60089547975987e-06
"Enpp5",1696.89634356144,0.286832599197208,0.0546166439429003,5.25174339706924,1.50666265967954e-07,5.68732775891641e-06
"Pclaf",354.893848250062,-0.513611785002246,0.0978540355698788,-5.24875424923553,1.53131190235939e-07,5.76385800048073e-06
"Zfp579",1145.36118861022,-0.291999442684724,0.055638317346307,-5.24817170273583,1.53616092224761e-07,5.76563646429913e-06
"Grin3a",1006.4315472491,0.514464148883155,0.0980815648573706,5.24526856429427,1.56054840277853e-07,5.82398432243749e-06
"Mfng",245.670148421196,-0.67877532915667,0.12940088736681,-5.2455229865044,1.5583962776148e-07,5.82398432243749e-06
"Mtrex",1271.07812607714,0.341021917171327,0.0650222126948051,5.24469874275091,1.5653788827954e-07,5.82550887060639e-06
"Cherp",1430.90828858678,-0.270865586188341,0.0516952127313917,-5.23966479441257,1.60868535270857e-07,5.96980868636134e-06
"Zwint",3402.72765412441,0.241640153807502,0.0461378916542436,5.23734711629973,1.62901141187194e-07,6.02825739887668e-06
"Chd5",3926.68634853553,0.229015302882186,0.0437857620655953,5.23036010059843,1.69180165602303e-07,6.24307983653988e-06
"Macf1",12514.3037807384,0.215784649252418,0.0412628971032938,5.22950796964745,1.69961775067037e-07,6.25440342104229e-06
"Smarcb1",1693.2383105982,-0.31279644065197,0.0598461027278561,-5.22668020797243,1.72580610032628e-07,6.33308344448425e-06
"Lhfpl3",252.999479411766,0.559448357721618,0.107050803972853,5.2260079976932,1.73208870330251e-07,6.33848238258534e-06
"Ppp2r2c",2700.35545140888,0.235020048214498,0.0449764338906593,5.22540423693545,1.73775040912947e-07,6.34158556506141e-06
"Tbc1d17",613.89258009867,-0.367451651683645,0.0704026943501289,-5.21928393615481,1.79616219408894e-07,6.53664108975903e-06
"Tcf4",19330.0119946395,-0.238728223154552,0.0457749890099523,-5.21525462524193,1.83564905706098e-07,6.66193958063949e-06
