ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4245	30,45,40,32	33,34,23,25	42,50,53,57	31,33,35,37	492	39	0.357800051597517	0.729672355770611	0.067,0.095,0.121,0.092	0.097,0.107,0.107,0.109	-0.011
4246	266,416,349,288	107,120,128,126	330,365,361,396	149,154,145,157	275	39	0.148074227111633	0.555183902074912	0.261,0.33,0.279,0.245	0.239,0.252,0.261,0.263	0.025
4247	137,184,164,133	89,116,118,114	198,181,212,205	127,140,117,161	142	39	0.704765507822704	0.955881139246003	0.297,0.303,0.276,0.243	0.3,0.262,0.332,0.259	-0.009
4248	137,184,162,130	1,0,1,1	196,175,210,200	0,1,3,1	137	39	0.639652091965242	0.912392184158266	0.975,1.0,0.979,0.974	1.0,0.98,0.952,0.983	0.003
4249	234,223,203,253	52,44,27,54	201,222,262,230	54,40,52,45	836	39	0.48366788177526	0.813613157631383	0.174,0.191,0.26,0.179	0.148,0.206,0.19,0.193	0.017
4250	202,191,185,218	12,13,23,11	171,184,225,194	10,13,17,20	745	39	0.768251056891703	0.981818191309332	0.468,0.435,0.296,0.509	0.472,0.426,0.409,0.337	0.016
4251	23,20,10,16	11,6,12,5	31,19,24,12	9,10,10,17	1903	39	0.79739887095967	0.992121826818498	0.041,0.064,0.017,0.062	0.066,0.037,0.047,0.014	0.005
4252	152,261,170,180	75,75,82,79	170,170,183,193	72,67,72,88	662	39	0.955015447095801	0.999202115572178	0.107,0.17,0.109,0.118	0.122,0.13,0.13,0.114	0.002
4253	63,100,106,79	93,124,98,82	116,107,115,118	110,117,120,134	289	39	0.413556092840191	0.766168296750765	0.084,0.098,0.127,0.115	0.125,0.11,0.115,0.106	-0.008
4257	249,206,213,232	121,112,111,95	220,198,172,223	83,76,82,85	417	39	0.0269000569356058	0.328663006419574	0.161,0.147,0.152,0.186	0.199,0.196,0.164,0.197	-0.028
4258	124,125,109,104	8,1,13,3	120,99,98,116	3,5,4,10	210	39	0.999202115572178	0.999202115572178	0.742,0.959,0.609,0.866	0.881,0.786,0.82,0.683	0.002
4260	63,51,41,76	1,3,0,2	48,51,61,63	5,3,8,1	252	39	0.0817451891630461	0.46911513840057	0.907,0.725,1.0,0.855	0.598,0.725,0.541,0.907	0.179
