ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
2722	162,221,108,110	37,56,44,38	166,126,192,146	46,40,55,41	224	149	0.885530073253458	0.999202115572178
2723	47,83,65,43	97,80,87,90	68,39,61,43	94,89,71,96	267	149	0.651221660491434	0.918628445214259
2730	87,121,63,62	0,0,0,0	107,32,31,89	1,0,0,2	2718	149	0.00197990947605109	0.186146902881812
2731	888,810,589,667	39,19,23,28	691,727,667,744	34,35,30,33	4578	149	0.0790738841347541	0.473165684812189
2732	317,446,236,262	303,305,294,280	331,288,282,299	341,295,308,299	374	149	0.515805037684042	0.827652782530268
2733	49,43,37,35	2,2,3,2	52,39,32,32	3,2,2,0	224	149	0.673400535025411	0.929286100577206
2734	88,88,70,62	44,56,32,28	86,80,60,65	42,51,38,51	414	149	0.135418990674708	0.530312131313543
2735	54,53,42,44	3,2,3,4	52,55,39,42	1,2,1,2	273	149	0.132566798392214	0.528756460823644
2736	45,24,30,26	33,21,29,38	39,33,31,42	37,43,26,41	233	149	0.796474363725121	0.983289416712712
2737	45,24,30,26	2,3,0,1	39,33,31,42	6,3,4,3	236	149	0.0469064441426796	0.430396173293919
2738	45,35,29,36	97,108,117,105	48,57,47,63	141,105,108,100	219	149	0.0551154304910458	0.448213649642782
2744	4,25,9,14	1,4,10,1	12,4,15,5	10,4,10,6	593	149	0.0156541404026359	0.278623636191443
2745	147,187,126,102	42,64,32,58	130,103,139,125	47,45,43,48	1032	149	0.719696138290112	0.955699603025169
2746	138,167,126,112	27,46,33,34	164,160,144,126	32,24,42,33	1155	149	0.310680143110277	0.711721923222128
2747	138,167,127,115	14,25,17,16	164,160,146,126	25,15,12,8	1159	149	0.13399775359181	0.529594161305109
2749	78,49,60,48	1,1,2,2	78,60,83,68	3,0,3,5	492	149	0.436063867633947	0.769362841446158
2752	263,307,198,196	77,83,71,101	205,200,272,229	102,74,96,78	326	149	0.422680423995764	0.763551733669767
