"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","minuslog10padj","regulation","inPublication"
"3190","Dynll2",4896.70152388933,0.0507110766129763,0.0491102216299875,1.03259718506363,0.301792446055972,0.515870466373606,"p adj. >= 0.05",0.287459334809614,"not significant",FALSE
"3191","Dynlrb1",1216.67900820412,0.0283895933283029,0.0586510388605558,0.48404246335346,0.628355733382491,0.787851758977914,"p adj. >= 0.05",0.103555491031195,"not significant",FALSE
"3192","Dynlt1a",520.848809535394,0.233180606715284,0.0840915796499574,2.77293645435049,0.00555529675958183,0.0312287939253217,"p adj. < 0.05",1.50544478815827,"not significant",FALSE
"3193","Dynlt1b",1134.82974081584,-0.00095144449927546,0.0568673686179687,-0.0167309394191809,0.98665126452526,0.994045867150182,"p adj. >= 0.05",0.00259357597426822,"not significant",FALSE
"3194","Dynlt1c",449.654863592304,0.00399864601112122,0.0767487419914881,0.0521004762731446,0.958448633472183,0.978926145382808,"p adj. >= 0.05",0.00925007210146627,"not significant",FALSE
"3195","Dynlt1f",265.335118487164,-0.121207157066818,0.102575895273053,-1.18163391841885,0.237350989034782,0.445474553494646,"p adj. >= 0.05",0.351177098793189,"not significant",FALSE
"3196","Dynlt2b",68.4439169471527,0.0273535448592181,0.18727087044864,0.146064066417206,0.883870812977061,0.939457377799743,"p adj. >= 0.05",0.0271229186036628,"not significant",FALSE
"3197","Dynlt3",368.517581439832,0.141811934832883,0.0915231110917097,1.54946584683711,0.121269775460688,0.286309681347511,"p adj. >= 0.05",0.543163966387366,"not significant",FALSE
"3198","Dyrk1a",2011.45015640377,-0.080359438297143,0.0451875591397011,-1.7783531535462,0.0753458715538152,0.206922349770682,"p adj. >= 0.05",0.684192598469766,"not significant",FALSE
"3199","Dyrk1b",2830.00095391089,0.198723642604529,0.128011479250711,1.5523892370256,0.120569117194882,0.285236118798013,"p adj. >= 0.05",0.544795481620051,"not significant",FALSE
"3200","Dyrk2",2138.31763408681,0.0313788416956538,0.0499511304933814,0.628190821423182,0.529878942360144,0.717212081234207,"p adj. >= 0.05",0.144352403480797,"not significant",FALSE
"3201","Dyrk3",238.278882683501,0.103375176018465,0.116108618565593,0.890331633392617,0.373287840211153,0.586719333224317,"p adj. >= 0.05",0.231569600936043,"not significant",FALSE
"3202","Dysf",47.7177394983903,-0.550832682096394,0.229390175461521,-2.40129151559411,0.0163373156529399,0.0690718216982767,"p adj. >= 0.05",1.16069908977239,"not significant",FALSE
"3203","Dzank1",470.228172641729,0.343530336966922,0.119946593335891,2.86402745932869,0.00418291748599258,0.0249912720909144,"p adj. < 0.05",1.60221163711069,"not significant",FALSE
"3204","Dzip1",2339.77549478072,0.0578753777084149,0.055520724961276,1.04241033863987,0.297221475246023,0.510907582840698,"p adj. >= 0.05",0.291657651513404,"not significant",FALSE
"3205","Dzip1l",379.78985874361,0.0746858589413694,0.093755196284156,0.796605008590771,0.425680467646491,0.631977954312322,"p adj. >= 0.05",0.199298071223153,"not significant",FALSE
"3206","Dzip3",2424.14374409433,0.215745582226989,0.0742587840152292,2.90532069825898,0.00366876982860699,0.022522075359771,"p adj. < 0.05",1.64739159269423,"not significant",FALSE
"3207","E130008D07Rik",394.969993243431,0.109436408044787,0.0943753535493307,1.15958673455547,0.246217104475326,0.455716764404177,"p adj. >= 0.05",0.341304994778737,"not significant",FALSE
"3208","E130102H24Rik",37.4265037611696,0.289157701570733,0.261807196387512,1.10446811837341,0.269390126029018,0.480309331091441,"p adj. >= 0.05",0.31847897612981,"not significant",FALSE
"3209","E130114P18Rik",78.9979309000672,-0.194098945505405,0.187613584840564,-1.03456764962064,0.300870868476925,0.515252032560246,"p adj. >= 0.05",0.287980286345532,"not significant",FALSE
"3210","E130307A14Rik",406.9832605441,-0.241149620471943,0.0808479774339991,-2.98275390585754,0.00285667589027438,0.0185388414672289,"p adj. < 0.05",1.73191740935606,"not significant",FALSE
"3211","E130308A19Rik",654.53411762694,0.27478315298159,0.0800698618295176,3.43179252096938,0.000599606094042242,0.00547036750894217,"p adj. < 0.05",2.26198349601681,"not significant",FALSE
"3212","E130311K13Rik",64.7174878019643,0.0157632158582954,0.20881167688636,0.0754901071307146,0.939824768443793,0.96932995376799,"p adj. >= 0.05",0.0135283666961476,"not significant",FALSE
"3213","E130317F20Rik",126.641554523444,0.0192733207550764,0.152022004863364,0.12677980909671,0.89911467677773,0.94904059103881,"p adj. >= 0.05",0.0227152121383822,"not significant",FALSE
"3214","E2f1",179.116823047453,-0.565356393792965,0.127982130998898,-4.41746351135403,9.98659227286537e-06,0.000199036863241647,"p adj. < 0.05",3.70106648127976,"not significant",FALSE
"3215","E2f2",79.926349166705,-0.917689904763879,0.198574712740974,-4.62138351906336,3.81189338803407e-06,8.91889196515711e-05,"p adj. < 0.05",4.04968909666743,"gene downregulated",TRUE
"3216","E2f3",457.607208794135,-0.244496302322125,0.0900193729179197,-2.71604094093233,0.00660677474619126,0.0355400777894339,"p adj. < 0.05",1.44928162595433,"not significant",FALSE
"3217","E2f4",354.900312165366,-0.142544813182663,0.0867010837766082,-1.64409494061158,0.100156592875992,0.251661826158368,"p adj. >= 0.05",0.599182656307404,"not significant",FALSE
"3218","E2f5",190.256580793271,-0.175086182029436,0.116783101607456,-1.49924243849897,0.133810749144651,0.306311522021135,"p adj. >= 0.05",0.513836666738692,"not significant",FALSE
"3219","E2f6",376.019437473106,-0.0520324938122319,0.0850594064034341,-0.61171945599342,0.540723387124036,0.725698313238618,"p adj. >= 0.05",0.139243886360392,"not significant",FALSE
"3220","E2f7",154.848283368021,-0.386382498901948,0.145536411267012,-2.65488543752162,0.00793353469533568,0.0410350946511002,"p adj. < 0.05",1.38684456050068,"not significant",FALSE
"3221","E2f8",92.6215302551947,-0.635461312085686,0.164851162824609,-3.85475783851022,0.000115844237786911,0.00148600972600269,"p adj. < 0.05",2.82797834808858,"gene downregulated",FALSE
"3222","E330033B04Rik",133.35224820379,0.189582236084785,0.139331150771477,1.36065937182796,0.173621359499362,0.364101844960935,"p adj. >= 0.05",0.438777120422487,"not significant",FALSE
"3223","E430024I08Rik",396.644020978824,0.336291888977561,0.101849901793307,3.30183812705121,0.00096053485462049,0.00794854659219242,"p adj. < 0.05",2.09971227570781,"not significant",FALSE
"3224","E4f1",557.700781848985,-0.0125606341796396,0.0800515140671315,-0.156906890844141,0.875318229023306,0.934936326873044,"p adj. >= 0.05",0.0292179654155042,"not significant",FALSE
"3225","E530011L22Rik",59.8904223084036,-0.212955256894659,0.199321204175697,-1.06840241998008,0.285339025888486,0.498482472756255,"p adj. >= 0.05",0.302350107400596,"not significant",FALSE
"3226","Eaf1",312.180075787739,0.0124887459971885,0.0973284469598098,0.128315475971229,0.897899318292592,0.948590667136055,"p adj. >= 0.05",0.0229211525401989,"not significant",FALSE
"3227","Eapp",687.406492360643,0.0908183489421301,0.0865664893002566,1.04911669257056,0.294124414292181,0.507781895739814,"p adj. >= 0.05",0.294322787354499,"not significant",FALSE
"3228","Ears2",272.718051523134,0.123281748844022,0.107616252845889,1.14556812362318,0.251973892996039,0.462131824379126,"p adj. >= 0.05",0.335234123071121,"not significant",FALSE
"3229","Ebag9",222.557630657563,-0.0636093056553319,0.105302314824738,-0.604063697566397,0.545801293893194,0.729396048463069,"p adj. >= 0.05",0.137036593826368,"not significant",FALSE
"3230","Ebf1",1037.57196805078,0.018470504067671,0.0626841426604612,0.29465991371565,0.76825368842348,0.877161905602553,"p adj. >= 0.05",0.0569202376258959,"not significant",FALSE
"3231","Ebf2",45.0037928410599,0.737415889276453,0.282652530502097,2.60891309894352,0.00908303055181938,0.0452152109763358,"p adj. < 0.05",1.34471543837925,"gene upregulated",FALSE
"3232","Ebf3",131.891800276294,0.334021681540501,0.176196463398286,1.89573431326743,0.0579951855926625,0.172272508454957,"p adj. >= 0.05",0.763784022487651,"not significant",FALSE
"3233","Ebf4",249.596414160396,-0.0663381748769945,0.106765510902718,-0.621344611345886,0.534372907122865,0.721558404920296,"p adj. >= 0.05",0.141728510158818,"not significant",FALSE
"3234","Ebna1bp2",796.239337946296,0.053290964125485,0.0619978692040866,0.859561220564857,0.39003095937429,0.602517338039036,"p adj. >= 0.05",0.220030451315185,"not significant",FALSE
"3235","Ebp",94.4510017344448,0.3079309575127,0.180165002443316,1.70916078781495,0.0874211700956558,0.2282375138407,"p adj. >= 0.05",0.641612972034234,"not significant",FALSE
"3236","Ebpl",123.295591648271,-0.0831516895138328,0.148168357904229,-0.561197348003135,0.574663010649007,0.751499950594602,"p adj. >= 0.05",0.124071043628626,"not significant",FALSE
"3237","Ecd",626.17225510151,0.0651131567863286,0.0699824579587688,0.930421118170656,0.352153088583178,0.566109187186673,"p adj. >= 0.05",0.247099797045983,"not significant",FALSE
"3238","Ece1",414.823441313998,-0.130689264888975,0.0812280470551019,-1.60891797386585,0.107634278740356,0.264501212059288,"p adj. >= 0.05",0.577572333498533,"not significant",FALSE
"3239","Ece2",180.862481263386,-0.0758846343438835,0.166848682780332,-0.454811108360927,0.649245137926152,0.801532700500339,"p adj. >= 0.05",0.096078754835534,"not significant",FALSE
"3240","Ecel1",279.231788636987,0.492657812212344,0.140323004591136,3.51088414652906,0.000446618995850919,0.004342257307262,"p adj. < 0.05",2.36228444531893,"not significant",FALSE
"3241","Ech1",247.188730432676,0.0232126947943736,0.116736649725356,0.198846676249366,0.842382682612271,0.917759631221804,"p adj. >= 0.05",0.0372710491944077,"not significant",FALSE
"3242","Echdc1",201.932227093391,-0.0713089711083812,0.134346080767946,-0.530785644812015,0.59556732884401,0.765929609733132,"p adj. >= 0.05",0.115811140953767,"not significant",FALSE
"3243","Echdc2",107.12866649281,-0.34415403737608,0.160845443636739,-2.13965673875932,0.032382517629334,0.113837898958926,"p adj. >= 0.05",0.943713128374975,"not significant",FALSE
"3244","Echs1",578.419745492354,-0.171490542180325,0.0721613101294348,-2.37648875654731,0.0174782940580715,0.0723857421946036,"p adj. >= 0.05",1.14034696827792,"not significant",FALSE
"3245","Eci1",58.3685038974788,-0.189410444647417,0.212137416367103,-0.892866745956983,0.371928537202041,0.58561516555034,"p adj. >= 0.05",0.232387684972983,"not significant",FALSE
"3246","Eci2",498.951558823125,-0.0333224965548338,0.0770627532996276,-0.432407293122173,0.665445418400181,0.813452532430545,"p adj. >= 0.05",0.0896677844664524,"not significant",FALSE
"3247","Ecm1",50.8506397319876,0.0665235445771267,0.219174804589724,0.303518210962491,0.761494971292732,0.872969472169217,"p adj. >= 0.05",0.0590009433508663,"not significant",FALSE
"3248","Ecm2",41.3431281859538,-0.151436969545515,0.253892409639472,-0.596461192993346,0.55086717127587,0.73289478028563,"p adj. >= 0.05",0.134958371363553,"not significant",FALSE
"3249","Ecpas",1995.2112936088,0.289932769291885,0.0562202992444439,5.15708335224734,2.50826165759235e-07,8.7741018247006e-06,"p adj. < 0.05",5.05679732985255,"not significant",FALSE
"3250","Ecrg4",61.8573923363357,-0.37854080064507,0.543354402219534,-0.696673845097746,0.486006930582279,0.682596003868349,"p adj. >= 0.05",0.1658362585464,"not significant",FALSE
"3251","Ecscr",36.1016435080398,-0.113042195874428,0.262252931265282,-0.431042640130035,0.666437366530473,0.814316595186487,"p adj. >= 0.05",0.0892067145078157,"not significant",FALSE
"3252","Ecsit",387.844367504439,-0.0716238748386915,0.0904260489267685,-0.792071263632187,0.428319124694253,0.634293631825775,"p adj. >= 0.05",0.197709648805609,"not significant",FALSE
"3253","Ect2",292.17547141033,-0.287442593528896,0.106095256055764,-2.70928790046764,0.00674278016395999,0.0361388876647717,"p adj. < 0.05",1.44202521891637,"not significant",FALSE
"3254","Eda",137.814397347917,0.126174088301189,0.135379909165522,0.932000095722637,0.351336475962549,0.565279278740915,"p adj. >= 0.05",0.247736934039997,"not significant",FALSE
"3255","Eda2r",40.2798001534236,0.669016287362841,0.273624660326371,2.44501459248907,0.0144846281241075,0.063437663200463,"p adj. >= 0.05",1.19765282313427,"not significant",FALSE
"3256","Edaradd",128.35797565043,0.282199785359407,0.170896240394883,1.65129311626364,0.0986787372197432,0.249088653790553,"p adj. >= 0.05",0.603646054512389,"not significant",FALSE
"3257","Edc3",629.942056240318,-0.0354193532461187,0.0724001403886606,-0.489216637647103,0.62468833176221,0.784904647323169,"p adj. >= 0.05",0.105183099505267,"not significant",FALSE
"3258","Edc4",1396.15849708904,-0.184844095757727,0.0535188018203958,-3.4538160323179,0.000552714277034607,0.0051495458880155,"p adj. < 0.05",2.28823106746844,"not significant",FALSE
"3259","Edem1",655.991658513911,-0.133778254796736,0.0781956756180284,-1.71081397710812,0.0871154585339663,0.22765355347271,"p adj. >= 0.05",0.642725566346148,"not significant",FALSE
"3260","Edem2",376.024370890867,-0.114337721686571,0.0854017364844792,-1.33882197708416,0.180628634441947,0.372936988493328,"p adj. >= 0.05",0.428364540473774,"not significant",FALSE
"3261","Edem3",1357.10023763429,0.205203400405838,0.0587090027531511,3.49526292021413,0.000473594982509433,0.00454416627791643,"p adj. < 0.05",2.34254578551439,"not significant",FALSE
"3262","Edf1",628.205594485408,-0.152674440488733,0.0738859349634525,-2.06635323169766,0.038795138516855,0.130279672398942,"p adj. >= 0.05",0.885123342182009,"not significant",FALSE
"3263","Edil3",1277.65302153797,0.110531595831907,0.057038273435703,1.93784960823727,0.0526415733946218,0.160979593291724,"p adj. >= 0.05",0.793229174170055,"not significant",FALSE
"3264","Ednra",84.4821213224204,-0.0555400979482376,0.177521210936233,-0.312864573508277,0.754383553577852,0.869564173141536,"p adj. >= 0.05",0.0606983618926236,"not significant",FALSE
