"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Tmem245",1381.72642766997,0.177549008800873,0.0710980745821355,0.00298320378250208,0.0191547463648024
"Tmem255a",73.8461560119259,0.582928004764062,0.208551701661998,0.000239676353374427,0.00264890627462642
"Tmem259",1338.96495694625,-0.194274709747178,0.0559897659972976,0.000116119260340359,0.00148664250313304
"Tmem260",345.75968006228,0.189286965730042,0.0984324380849167,0.00995702627972348,0.0484393885557892
"Tmem30a",2323.13082914245,0.247870173624359,0.0453605470226402,7.46235027908242e-09,4.29296954483108e-07
"Tmem33",1888.00867381676,0.205752009319416,0.053348448921563,2.39619889646073e-05,0.000412108671827333
"Tmem63b",2193.74015505471,-0.110344335409945,0.0427316856312366,0.00513795607030624,0.0294293188131367
"Tmem94",1143.92630886667,-0.187076367850692,0.0579576772864366,0.00029412963549949,0.00311282081193626
"Tmem98",141.191627780474,-0.489110874015406,0.157576035684014,0.000106640677023197,0.00138822557223676
"Tmf1",811.327509542848,0.187729968292368,0.0634237297259974,0.00070587096831463,0.00622850201643971
"Tmod2",8707.69935891004,0.38946891221767,0.0592242303368914,4.29262267126175e-12,5.43759721838484e-10
"Tmx2",1182.33736909016,0.16149944395063,0.0566656028943913,0.00130248148155448,0.0100934653164698
"Tmx4",2890.71930316699,0.303171249763592,0.0462637159465166,7.04979075635565e-12,8.76169277587069e-10
"Tnc",3963.56274252287,-0.200631366655241,0.0560426108534423,7.34948219689022e-05,0.00104446686582343
"Tnk2",1632.38343475729,-0.127151392096252,0.054708211966966,0.0083845514311982,0.0427138749244413
"Tnks",2541.12345972362,0.325371691676217,0.0593596509443252,4.66504528230165e-09,2.79351393404736e-07
"Tnks2",3683.98957690451,0.273117331408745,0.0461122868211561,4.43694446666662e-10,3.41826353238983e-08
"Tnpo1",3504.6551451297,0.288540090719765,0.0545897251465808,1.58812483546803e-08,8.04690637786765e-07
"Tnr",1891.081478629,0.237055582384752,0.0627748033013384,2.56670720391754e-05,0.000436870810134493
"Tnrc6b",2909.9234711058,0.156278394144397,0.0635845282463195,0.00421179539010749,0.0251523991247852
"Tob2",326.826069581689,-0.217274525469554,0.118392799858489,0.008738422139814,0.0439389210953853
"Tomm40",763.589461305196,-0.270621595961933,0.0905579472840422,0.000327773466604344,0.00338673541101617
"Tomm70a",2921.02637942581,0.233775451002542,0.0443738765089182,2.50608006553032e-08,1.18333687395328e-06
"Top2b",7615.18301720407,0.195886659983007,0.0442183240949671,2.26537173836763e-06,5.73923216947215e-05
"Tox",678.863026838393,-0.317837526943297,0.0915396940465454,5.01252890000094e-05,0.00076293598314656
"Tox3",750.151651044807,-0.212691805066772,0.0711836765176016,0.000506110094459293,0.00480713365854847
"Tpcn1",536.293311492318,-0.246246739052625,0.0742960591199043,0.000132451935685998,0.00165786117468997
"Tpcn2",42.9323214965316,-0.384265967169968,0.319975857665362,0.00729788552801494,0.0384261966211306
"Tpi1",1818.17660114249,0.164285552373865,0.0639977345437928,0.00289705750156037,0.0187547103319687
"Tpmt",140.153165721315,-0.275212171405647,0.16733444515913,0.00750351486747622,0.0393359748762959
"Tpp2",1266.09238175491,0.247102799309695,0.0558932930948364,1.55782167527016e-06,4.1331965430482e-05
"Tppp",398.768327806489,0.23294825058731,0.105059899893345,0.00349906506258872,0.0217232248513402
"Tpr",3289.73299665305,0.147363919647782,0.0439583279847199,0.00029049404822393,0.00308129516207895
"Tpx2",544.165831125328,-0.195678166466884,0.0819440519927837,0.00326385421644441,0.0205535446689478
"Traf4",1435.27635139584,-0.146657296452897,0.0637432429888412,0.00703483131916109,0.0374385213852609
"Traf7",1347.41899753836,-0.165334028426112,0.0503772144304584,0.000305228765852707,0.00320405080585144
"Trak1",2958.9525712596,-0.21137226583805,0.0488219229004496,2.9918141573503e-06,7.31246005731592e-05
"Tram1l1",431.583877461908,0.228870721564376,0.0814118979272676,0.000762591466160949,0.00658347311612342
"Trank1",3371.37690994882,0.339390937148765,0.198780612213272,0.00479703406659701,0.0277785172718017
"Trdmt1",185.671350723266,0.287388121302295,0.177465599090652,0.0071543535211019,0.0378688227497947
"Trhde",143.214600662177,0.460781838785962,0.146983557138039,0.000102437201122841,0.00134815952806424
"Trhr",55.9115546516268,0.471625140251974,0.236453830296164,0.00196230510636358,0.0139468894673256
"Trim12c",49.261645407322,0.351680985812809,0.305024393102485,0.00860903446770914,0.0434209112088822
"Trim23",1037.35221722763,0.233314791503469,0.0737021127493274,0.000242449332289395,0.00267059155817767
"Trim28",4997.77417751938,-0.190310115015104,0.0546605574649076,0.000114724359686775,0.00147595577589217
"Trim37",3430.48471781972,0.139307673672984,0.0432489085149521,0.000498902544628985,0.0047523804215056
"Trim39",565.960611264907,-0.220234455059573,0.0912643893613272,0.00242115930670676,0.0163654965143945
"Trim66",53.820384659583,0.606900507547136,0.243855780959598,0.000537190022537909,0.00503696893730563
"Trio",5297.80861725332,0.307951235718005,0.0482716639240039,2.13771787133147e-11,2.27115284168716e-09
"Triobp",2242.84099886807,-0.145638126509624,0.0465294315015033,0.000626032157009164,0.00567999148515064
"Trip11",974.335716202784,0.18140518064561,0.0721306315993035,0.00273316245057984,0.0179137722009646
"Trir",1085.94612593814,-0.147292264320895,0.0560854831115023,0.0029428894310735,0.0189768112408039
"Trmt10c",248.458763042851,0.245531761558462,0.119578596713167,0.00451417245760224,0.0264780534089278
"Tro",4060.36720422488,0.418269927785679,0.0544973373928583,1.39687612507208e-15,4.08943246037769e-13
"Troap",65.583643599452,-0.446422085730017,0.289557806963105,0.00427406443782082,0.0254320347352536
"Trp53",794.376342028545,-0.358603461980139,0.0837514538215585,1.6338607851101e-06,4.3048963966081e-05
"Trp53bp1",4976.48037575036,0.209641173801497,0.0441495156507911,4.55597037790985e-07,1.48933880294254e-05
"Trp53bp2",929.352859075851,-0.154291903643157,0.0633986472872089,0.00459994201775858,0.026897308540591
"Trp53i11",2717.75778880723,-0.254459915818406,0.0493796406239295,3.91251094886837e-08,1.74723455052176e-06
"Trp53inp2",2278.15802985755,-0.182100707230292,0.0491080548502572,5.35836726696435e-05,0.000805834821632287
"Trpc5",348.061727510362,0.341976435153378,0.105245805439771,9.86428659139842e-05,0.00130875415761083
"Trpt1",92.7477874317669,-0.362306448248991,0.18246232286171,0.00268044129544588,0.017718080093429
"Tsc2",2245.56019237498,-0.192768575853243,0.0441795070472428,3.08989166712751e-06,7.52425745337113e-05
"Tsc22d2",1197.74512480994,0.135053702789815,0.0547379166989459,0.00524315572130022,0.0298372930766346
"Tsc22d4",265.745745848627,-0.222703662138145,0.12232389729161,0.00853746133566035,0.0431756298026831
"Tshz3",2794.07210759517,-0.201409045238595,0.0612169342766114,0.000203155462477148,0.00232525635332229
"Tspan18",686.494443452567,-0.381717059760703,0.100207891606342,1.09277939550574e-05,0.000215513110125638
"Tspan6",1176.29331808813,0.183590874038799,0.055918105220159,0.000253398907631715,0.00276118875859405
"Tspyl4",3910.71830826529,0.298414257063156,0.0470646029114677,2.85466846803802e-11,2.93807831233851e-09
"Tspyl5",576.623235469834,0.214202602278865,0.0726603930955668,0.00057206908532233,0.00529988616739548
"Ttbk1",2414.65194146374,0.151727019618127,0.0452414814501684,0.000275603741197259,0.00294903402743809
"Ttbk2",2784.70881947541,0.265744014062713,0.0590155878392489,9.32633834905197e-07,2.70628152886367e-05
"Ttc28",11010.158352945,-0.187997035679977,0.0586963661710486,0.000358295126289404,0.00363370284352318
"Ttc3",19842.2817280491,0.296711357072761,0.0307738248421169,6.981706417291e-23,8.99349175465548e-20
"Ttf2",117.301518755162,-0.578970109932276,0.149521219418832,5.89199020406837e-06,0.000128724840710442
"Ttll7",711.185102767897,0.314324093560284,0.0806480643523615,1.00145058327751e-05,0.000199291691602688
"Ttyh1",1487.09906475546,-0.154206480457406,0.065774726485123,0.00574243888773586,0.0319606632475844
"Ttyh3",8748.11418969191,-0.136729544086458,0.0513960792834993,0.00345875854807154,0.021574661511503
"Tubb2a",12693.5391282597,0.205473898241878,0.0510141918765702,1.19522335365815e-05,0.000230202813758662
"Tubb4a",3537.21174633171,-0.236236370818316,0.0592802589574138,1.10659863918708e-05,0.000217912264165181
"Tubb5",41744.9357005628,-0.130090304780724,0.0525623698914577,0.00524271651425959,0.0298372930766346
"Tubg1",434.769865873756,-0.205850339638983,0.085047352395034,0.00270542297503997,0.0177939302412264
"Tulp3",390.740090161822,-0.249488213021191,0.112562583755484,0.00305375453773812,0.0194724890029826
"Tunar",298.29876281338,0.233807042784796,0.110557239685323,0.00436068866961583,0.0257844311191737
"Tusc3",1846.08964480297,0.177366955600299,0.0533620209350903,0.000233790200026838,0.00259255226864779
"Twnk",437.587555712834,-0.170068502084072,0.0841850698114409,0.0100568123993903,0.0487448294884356
"Txndc16",872.088405273387,0.187211728456284,0.0633576668658505,0.000721334866058549,0.0063230020440272
"Txnip",573.708048872014,0.401918308387534,0.0896300831919274,5.75980303217565e-07,1.82015087601467e-05
"Txnl4a",1257.62210155254,-0.216688007465071,0.0886913177179058,0.00233647654861464,0.015915585342011
"Txnrd1",2856.21452506231,-0.159901505318957,0.0479226497457038,0.000267894029314932,0.00289044712710477
"U2af2",3745.20112376284,-0.11551537357241,0.0468707452194615,0.00666308616206444,0.0357845483485678
"U2surp",2456.98863090221,0.113995468309278,0.0446843166740398,0.00537156396128396,0.0304496487202904
"Uba6",659.316033997284,0.303003246721345,0.0817346960169834,2.23816220908749e-05,0.000388478905698532
"Ubald1",652.771547750727,-0.172904387797114,0.0729152340057678,0.00433987120432706,0.0257074924666388
"Ubap1l",154.692393297949,0.464295354911089,0.177308342363266,0.000463355811630684,0.00447253030006197
"Ubap2",1839.02661605252,-0.198765997249928,0.0522717841946577,3.1591993229975e-05,0.000514453546120755
"Ubc",3605.31176274327,-0.380247092970387,0.061772655708094,6.69807297577584e-11,6.04386393033363e-09
"Ube2c",240.707981278603,-0.668243089818447,0.120449927848103,1.63466168752732e-09,1.11005325110747e-07
"Ube2d1",1500.76219253071,-0.221537385241461,0.0589455333631487,3.09881707357167e-05,0.000507758907055138
"Ube2d2a",2681.47294335272,-0.139722951822556,0.0465214628442591,0.00102768229214796,0.00836754420071523
"Ube2i",3723.75276130635,-0.165364060669859,0.0412802210377738,1.91486914672426e-05,0.000339522020712589
"Ube2k",2381.39438707489,0.16352820652883,0.0424762881142567,3.71250715799178e-05,0.000592113429774622
"Ube2l3",1964.07950801835,-0.20816563028132,0.0580615162929559,6.77062667180581e-05,0.000973758032471285
"Ube2m",1018.63829208437,-0.170561557588462,0.0602609406704604,0.00125637271560048,0.00981699534716535
"Ube2o",2388.82190656977,-0.139008437996728,0.045056343693577,0.000795378934052912,0.0068085263659604
"Ube2ql1",3497.18748090012,-0.133409393358563,0.0571144440585157,0.00759563767918347,0.0396768163305167
"Ube2r2",1170.59582626674,-0.395536339908617,0.0639722042501005,5.40878695847373e-11,5.12628484826855e-09
"Ube2v1",1858.83862423426,-0.178443820118075,0.0641725244758669,0.00129943602460505,0.0100757917528822
"Ube2w",898.375412789381,0.176491225392099,0.0673177146898359,0.00215333698317472,0.0149699532540072
"Ube3a",3894.22689343902,0.394254202011139,0.0430910169108948,5.22929115590913e-21,4.05239304046746e-18
"Ube3b",1678.67959928352,-0.167598175208599,0.051532127072442,0.000327639767548849,0.00338673541101617
"Ube3c",1782.61745843079,0.13153240106816,0.04674925420337,0.00204034135478968,0.0143280687675902
"Ube4a",1969.68456876596,0.148995972890547,0.0503344995286016,0.00106483722276726,0.0086168093198623
"Ubfd1",2150.96052996972,0.102162196071379,0.0425592033897226,0.00930585404204144,0.0460538396505838
"Ubp1",2034.58986917417,-0.224487710366208,0.0679753945722593,0.000163109051931871,0.00196956796530749
"Ubqln2",3610.40360817355,-0.16304455798795,0.0555554810665626,0.000963398944451508,0.00796224447566133
"Ubr1",1319.05907718067,0.11983369055983,0.0513245514305321,0.0089561014444981,0.0447601215591115
"Ubr3",2437.75742788199,0.212215448849042,0.0419922179163976,9.07393011727475e-08,3.63663253262422e-06
"Ubtd2",1420.24074656462,-0.120739213221945,0.0499445977576289,0.00734221677172054,0.0385825144597712
"Ubxn11",128.501779107255,-0.301929888476143,0.162243495555544,0.00445289515293607,0.0262119931835477
"Ubxn2b",605.27163002457,0.276690849792097,0.0929742747458046,0.000329542220558088,0.00340234264391242
"Ubxn7",2779.98423913316,0.188596293929529,0.0476334363859633,1.86439590197578e-05,0.000332361997464532
"Uevld",351.705366838365,0.20301640681389,0.103243653288106,0.00788726845356801,0.0408760324969729
"Uhmk1",1566.1239496578,0.272714980058716,0.0558897200477819,1.45146745677206e-07,5.51055685173346e-06
"Uhrf1",528.121614179666,-0.570310513431281,0.0972911459398709,2.84548930330791e-10,2.25822145070954e-08
"Ulk1",2772.22032664497,-0.236426713217637,0.0519711064623275,9.04099409513444e-07,2.64275077371843e-05
"Unc13c",201.245110608625,0.638327079330797,0.127450113412161,3.12045003655235e-08,1.4273891938035e-06
"Unc5a",1002.5429846552,-0.137845425563588,0.057699102983527,0.00625525980285821,0.0340946597612139
"Unc5c",638.248215000012,0.216889055706967,0.0762986165038833,0.000769204182920529,0.00663621211905373
"Ung",76.8316692778794,-0.455866341960639,0.20460456019411,0.00123471700860219,0.00969377942272065
"Unk",735.935333956349,-0.21561266642654,0.069463438212776,0.000339832620103856,0.00348401162431767
"Upf1",1481.2461901912,-0.155817495654134,0.0553853664106829,0.00151665865615088,0.0113589887072949
"Uprt",504.773252404697,0.201737046180561,0.0861283162361743,0.00345078842478163,0.0215539739511976
"Uqcrc2",1876.18296647449,0.221972569563929,0.0524137630912041,4.26927118626289e-06,9.7966547184229e-05
"Uqcrq",515.278780611688,0.19455376375604,0.091417793432647,0.00613209841665069,0.0335622204158522
"Usf2",1148.30961210238,-0.149669174473136,0.0588264932087237,0.0035918358966723,0.0221734557280293
"Usp10",1474.63239594737,-0.16415845225692,0.0582280988615936,0.00137928066760808,0.0105581891429802
"Usp11",1563.41090023968,-0.124626841901873,0.0524577918824792,0.00757799324389106,0.039663282874462
"Usp15",1925.76384910617,0.451503756586962,0.0746689816891116,1.12912616199502e-10,9.65916107670287e-09
"Usp29",1473.86832241506,0.37698681259272,0.0710458775340991,9.91900302767424e-09,5.39970850770994e-07
"Usp31",1322.37319558151,0.172622842743315,0.0657783983570833,0.00222944693693913,0.0153279767598704
"Usp32",1818.43966167356,0.240795373040645,0.0595188250521316,8.34852140623199e-06,0.000171047311050856
"Usp33",2070.17166554971,0.142623806424509,0.0577050479496157,0.0047662810745716,0.0276368780265873
"Usp34",4456.3171435865,0.392103678215482,0.0604488350298987,7.70845768002228e-12,9.42060067784508e-10
"Usp35",414.291721968986,-0.291885912365683,0.100826253484598,0.000385970968113815,0.00386088195438982
"Usp36",680.980104932685,-0.185861518648247,0.0687766430464697,0.00153762987837825,0.0114899240032644
"Usp47",4052.80902813227,0.250464096639815,0.0431798085980381,1.07146826283781e-09,7.42922257611859e-08
"Usp9x",7872.0127600112,0.425935176031652,0.047079585258175,1.23694235934428e-20,8.14773932100079e-18
"Utp14b",145.384512643122,0.365906926780814,0.148617841956267,0.000923518217233948,0.00769053665855881
"Vac14",632.259774624568,-0.18283439706418,0.0757388236333275,0.00350094402230611,0.0217246521666796
"Vamp2",3576.60049595499,-0.182368014745343,0.0548926194517792,0.000222424240236293,0.00250232018861907
"Vars1",1961.57416014422,-0.338905628888732,0.0523952577635691,1.02344298200652e-11,1.18270507411876e-09
"Vash2",2217.07769086514,-0.141709136306653,0.0496837191063076,0.00164153409662793,0.0121151653719756
"Vav2",1330.71623687263,-0.140458656377109,0.0568756086260059,0.00490332056697137,0.0282945007224182
"Vax1",133.469765396944,-0.505617369558183,0.161729725033295,9.58151788285613e-05,0.00128019185181285
"Vcan",5367.30658968632,0.16928096326947,0.0417720562824997,1.52096690320085e-05,0.000279849413167151
"Vcpip1",1483.9700572442,0.165863143543854,0.0539596021720957,0.000615801301205172,0.00560260106497026
"Vegfb",366.051345839341,-0.27431554248069,0.0907083207389773,0.000284837132795413,0.0030261648285861
"Veph1",194.076625320357,-0.266065048747935,0.139765844691758,0.00516892393545039,0.0295781962448788
"Vezf1",1867.212336832,-0.153482323070279,0.0559923533891094,0.00196277008292256,0.0139468894673256
