IncLevel1	IncLevel2	IncLevelDifference
0.138,0.149,0.214,0.111	0.208,0.222,0.192,0.039	-0.012
0.969,0.955,0.952,0.967	0.925,0.981,0.915,0.981	0.01
1.0,0.333,1.0,1.0	1.0,1.0,0.3,1.0	0.008
1.0,1.0,1.0,0.8	1.0,1.0,1.0,1.0	-0.05
0.955,1.0,1.0,1.0	0.886,1.0,1.0,0.917	0.038
0.148,0.222,0.144,0.198	0.223,0.182,0.194,0.221	-0.027
0.926,1.0,0.895,0.838	1.0,1.0,1.0,0.872	-0.053
0.835,0.808,0.784,0.739	0.737,0.827,0.748,0.747	0.027
0.252,0.389,0.345,0.267	0.286,0.359,0.276,0.311	0.005
0.932,0.959,0.915,0.907	0.845,0.913,0.881,0.898	0.044
0.033,0.018,0.025,0.022	0.01,0.009,0.008,0.014	0.014
1.0,1.0,1.0,1.0	0.979,0.973,1.0,1.0	0.012
0.333,0.436,0.37,0.22	0.187,0.136,0.417,0.231	0.097
0.084,0.122,0.108,0.098	0.124,0.039,0.111,0.087	0.013
0.778,1.0,1.0,1.0	1.0,1.0,0.6,1.0	0.044
0.161,0.176,0.172,0.045	0.143,0.081,0.094,0.067	0.042
1.0,0.826,1.0,0.667	0.704,0.895,0.765,0.929	0.05
1.0,1.0,0.467,0.714	1.0,1.0,1.0,0.941	-0.19
0.108,0.163,0.12,0.023	0.069,0.077,0.235,0.018	0.004
1.0,0.953,1.0,1.0	0.962,0.965,0.965,0.944	0.029
0.677,0.748,0.832,0.862	0.695,0.807,0.821,0.852	-0.014
NA,NA,1.0,NA	NA,1.0,0.0,NA	0.5
1.0,0.875,0.636,1.0	1.0,0.826,0.733,0.81	0.035
0.824,0.914,0.787,0.842	0.776,0.85,0.765,0.855	0.03
1.0,1.0,0.955,1.0	1.0,1.0,1.0,1.0	-0.011
0.391,0.411,0.342,0.248	0.329,0.319,0.249,0.307	0.047
1.0,1.0,0.5,0.0	0.333,0.6,0.143,1.0	0.106
1.0,1.0,1.0,1.0	NA,0.0,1.0,1.0	0.333
0.333,1.0,1.0,0.333	0.0,NA,1.0,0.429	0.19
1.0,1.0,0.857,1.0	1.0,1.0,1.0,1.0	-0.036
0.294,0.475,0.333,0.444	0.526,0.561,0.103,0.429	-0.018
0.916,0.882,0.915,0.936	0.917,0.935,0.821,0.884	0.023
0.906,0.937,0.88,0.927	0.958,0.949,0.972,1.0	-0.057
0.6,1.0,0.5,1.0	1.0,1.0,1.0,1.0	-0.225
0.993,0.975,0.982,0.979	0.99,0.973,0.986,0.988	-0.002
0.875,0.942,0.916,0.923	0.909,0.901,0.924,0.943	-0.005
1.0,0.892,0.871,0.929	1.0,1.0,1.0,1.0	-0.077
0.562,0.886,0.667,0.875	0.905,0.9,0.886,0.692	-0.098
0.238,0.394,0.514,0.294	0.371,0.429,0.44,0.435	-0.059
0.941,0.806,0.821,0.877	0.874,0.802,0.874,0.919	-0.006
0.32,0.509,0.45,0.291	0.362,0.391,0.357,0.426	0.009
1.0,0.952,1.0,1.0	1.0,1.0,1.0,1.0	-0.012
1.0,0.951,0.945,1.0	0.972,1.0,0.904,0.98	0.01
0.898,0.952,0.896,1.0	0.978,0.958,0.922,0.981	-0.023
0.692,0.765,0.831,0.77	0.771,0.798,0.842,0.826	-0.045
0.833,0.619,1.0,0.667	1.0,1.0,1.0,0.765	-0.162
1.0,0.833,0.8,0.929	0.75,0.929,0.931,1.0	-0.012
0.155,0.167,0.14,0.151	0.1,0.166,0.178,0.14	0.007
0.287,0.414,0.287,0.293	0.341,0.3,0.432,0.295	-0.022
0.843,0.833,0.833,0.729	0.849,0.748,0.736,0.841	0.016
0.902,0.914,0.933,0.845	0.856,0.825,0.922,0.953	0.01
NA,1.0,0.6,NA	NA,1.0,0.0,NA	0.3
0.933,0.946,1.0,0.956	1.0,1.0,0.925,0.88	0.008
0.231,0.833,0.565,0.357	0.105,0.379,0.459,0.583	0.115
0.827,0.832,0.813,0.89	0.85,0.683,0.802,0.887	0.035
0.908,0.905,0.972,0.913	0.96,0.872,1.0,0.922	-0.014
0.76,0.677,0.765,0.789	0.879,0.667,0.714,0.579	0.038
0.453,0.559,0.503,0.606	0.556,0.66,0.572,0.569	-0.059
1.0,0.913,1.0,0.714	1.0,0.895,0.667,1.0	0.016
1.0,0.8,1.0,0.714	0.81,0.846,0.875,1.0	-0.004
0.086,0.108,0.122,0.083	0.174,0.124,0.037,0.137	-0.018
1.0,1.0,1.0,1.0	1.0,0.857,0.882,1.0	0.065
0.571,0.778,0.85,0.632	0.5,0.659,1.0,0.81	-0.034
0.571,0.304,0.59,0.385	0.277,0.61,0.32,0.463	0.045
1.0,1.0,0.333,NA	NA,1.0,1.0,1.0	-0.222
0.059,0.172,0.111,0.116	0.2,0.026,0.294,0.238	-0.075
0.333,0.059,0.75,0.1	0.333,0.0,1.0,1.0	-0.273
0.957,0.977,0.978,1.0	1.0,0.949,1.0,1.0	-0.009
0.067,0.257,0.333,0.2	0.357,0.366,0.367,0.4	-0.158
0.103,0.565,0.412,0.227	0.375,0.385,0.475,0.306	-0.058
0.778,0.956,0.7,0.8	0.778,0.622,0.86,0.625	0.087
0.429,0.441,0.474,0.46	0.671,0.519,0.5,0.524	-0.103
0.888,0.982,0.93,0.923	0.879,0.944,0.936,0.946	0.005
0.236,0.265,0.268,0.259	0.236,0.234,0.219,0.234	0.026
0.975,1.0,1.0,1.0	0.972,1.0,1.0,1.0	0.001
0.926,0.78,0.73,0.913	0.896,0.759,0.754,0.93	0.003
0.927,0.892,0.967,0.97	0.858,0.918,0.922,0.915	0.036
0.794,0.963,0.8,0.891	0.75,0.796,0.686,0.836	0.095
0.8,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.05
0.492,0.647,0.72,0.405	0.545,0.686,0.548,0.544	-0.015
0.938,0.854,0.838,0.789	1.0,1.0,1.0,1.0	-0.145
1.0,1.0,1.0,0.92	1.0,0.8,0.909,1.0	0.053
0.97,1.0,0.968,1.0	1.0,1.0,1.0,1.0	-0.016
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.556	0.111
0.581,0.281,0.405,0.25	0.235,0.387,0.241,0.214	0.11
0.387,0.231,0.192,0.133	0.218,0.226,0.283,0.171	0.011
0.314,0.333,0.388,0.238	0.351,0.385,0.286,0.15	0.025
0.0,1.0,1.0,0.0	1.0,0.0,0.6,1.0	-0.15
1.0,0.0,NA,0.0	0.333,NA,1.0,1.0	-0.444
1.0,1.0,1.0,1.0	1.0,0.959,0.972,0.968	0.025
0.884,0.966,0.978,1.0	0.831,0.977,1.0,0.881	0.035
0.899,0.963,0.883,0.83	1.0,0.833,0.885,0.868	-0.003
0.839,0.739,0.96,0.712	0.794,0.821,0.78,0.823	0.008
0.296,0.296,0.403,0.255	0.286,0.289,0.333,0.33	0.003
0.182,0.233,0.372,0.269	0.399,0.401,0.267,0.344	-0.089
0.344,0.289,0.304,0.433	0.358,0.342,0.328,0.283	0.015
0.546,0.665,0.712,0.641	0.603,0.559,0.535,0.562	0.076
0.835,0.8,0.817,0.756	0.837,0.692,0.699,0.807	0.043
1.0,0.986,0.955,1.0	1.0,1.0,1.0,0.988	-0.012
0.975,0.952,0.95,0.885	0.914,0.937,0.942,0.984	-0.004
0.664,0.726,0.698,0.786	0.728,0.783,0.799,0.636	-0.018
0.056,0.041,0.045,0.042	0.049,0.063,0.052,0.05	-0.007
1.0,1.0,0.5,1.0	1.0,1.0,1.0,1.0	-0.125
0.591,0.537,0.592,0.534	0.463,0.471,0.469,0.546	0.076
0.93,0.973,0.962,0.951	0.888,0.837,0.768,0.886	0.109
1.0,0.909,1.0,0.857	1.0,1.0,1.0,1.0	-0.058
1.0,0.947,1.0,1.0	0.925,0.882,1.0,0.905	0.059
0.841,0.833,0.897,0.897	0.915,0.872,0.959,0.92	-0.049
1.0,NA,1.0,NA	1.0,1.0,0.0,1.0	0.25
1.0,1.0,1.0,0.992	1.0,1.0,1.0,0.993	-0.0
0.9,0.987,0.923,0.963	0.951,0.946,0.976,0.89	0.003
0.25,0.179,0.354,0.159	0.293,0.238,0.398,0.289	-0.069
0.481,0.486,0.444,0.75	0.448,0.36,0.3,0.417	0.159
0.176,0.171,0.179,0.15	0.389,0.333,0.095,0.086	-0.057
0.0,0.0,0.0,0.0	0.0,1.0,0.0,0.0	-0.25
0.468,0.442,0.454,0.445	0.388,0.363,0.393,0.374	0.073
1.0,0.0,1.0,NA	1.0,NA,NA,1.0	-0.333
0.846,1.0,0.882,0.92	0.867,1.0,0.933,1.0	-0.038
1.0,NA,1.0,NA	NA,1.0,NA,0.0	0.5
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.818	0.045
0.28,0.273,0.18,0.242	0.208,0.185,0.239,0.205	0.035
0.114,0.105,0.126,0.071	0.084,0.12,0.096,0.116	-0.0
1.0,1.0,1.0,NA	0.333,1.0,NA,0.0	0.556
NA,1.0,0.714,1.0	0.5,0.0,NA,0.667	0.516
0.672,0.723,0.752,0.679	0.635,0.626,0.545,0.622	0.1
1.0,1.0,0.857,1.0	1.0,1.0,1.0,1.0	-0.036
1.0,1.0,1.0,1.0	1.0,0.833,1.0,1.0	0.042
0.947,0.891,0.934,0.969	0.864,0.924,0.958,0.894	0.025
0.893,0.899,0.897,0.892	0.894,0.897,0.893,0.919	-0.006
1.0,1.0,0.97,1.0	1.0,1.0,0.984,1.0	-0.004
0.944,0.984,0.985,0.953	0.955,0.967,0.978,1.0	-0.009
1.0,1.0,1.0,1.0	0.877,1.0,1.0,1.0	0.031
1.0,1.0,0.955,1.0	1.0,1.0,1.0,1.0	-0.011
NA,0.0,0.5,NA	0.0,1.0,0.6,0.5	-0.275
0.217,0.267,0.243,0.22	0.265,0.253,0.247,0.252	-0.017
0.773,0.747,0.773,0.765	0.761,0.711,0.73,0.738	0.03
0.771,0.818,1.0,0.76	0.778,0.956,0.842,0.951	-0.044
0.0,0.0,0.0,0.0	0.0,0.0,0.5,0.0	-0.125
1.0,1.0,0.867,1.0	1.0,1.0,1.0,1.0	-0.033
0.926,1.0,1.0,0.81	1.0,1.0,1.0,0.852	-0.029
1.0,1.0,1.0,0.5	1.0,1.0,0.5,1.0	0.0
1.0,0.857,0.667,0.9	1.0,0.5,0.538,1.0	0.096
NA,NA,0.333,1.0	1.0,1.0,1.0,0.2	-0.134
0.7,0.714,0.583,0.871	1.0,0.778,1.0,0.833	-0.186
0.333,NA,0.333,NA	1.0,1.0,NA,NA	-0.667
0.925,0.941,0.91,0.909	0.947,0.923,0.933,0.94	-0.014
NA,1.0,0.6,0.0	NA,NA,NA,1.0	-0.467
0.048,1.0,0.467,0.333	0.231,0.636,0.556,0.714	-0.072
1.0,0.091,0.778,0.333	0.6,0.778,0.455,1.0	-0.158
0.833,0.889,0.5,0.583	0.625,0.895,1.0,0.789	-0.126
1.0,NA,1.0,1.0	1.0,0.778,1.0,1.0	0.055
1.0,0.951,0.965,1.0	1.0,1.0,0.952,1.0	-0.009
0.329,0.503,0.518,0.407	0.41,0.425,0.57,0.437	-0.021
0.405,0.381,0.294,0.386	0.394,0.264,0.306,0.308	0.049
0.708,0.855,0.652,0.944	0.709,0.59,0.75,0.767	0.086
0.903,0.886,0.852,0.814	0.877,0.843,0.878,0.879	-0.005
0.989,0.997,1.0,0.994	0.989,0.984,0.991,0.997	0.005
0.95,0.952,0.998,0.94	0.991,0.997,0.998,0.968	-0.028
0.954,0.97,0.979,0.976	0.975,0.96,0.964,0.975	0.001
1.0,0.978,1.0,1.0	1.0,0.977,1.0,1.0	0.0
0.98,0.993,0.988,0.98	0.995,0.986,0.977,0.965	0.005
1.0,1.0,0.998,1.0	1.0,1.0,1.0,1.0	-0.0
0.833,1.0,1.0,0.778	0.8,0.818,0.538,0.556	0.225
0.032,0.01,0.014,0.013	0.0,0.015,0.015,0.037	0.001
0.88,0.818,0.966,0.935	0.804,1.0,0.852,0.742	0.05
0.156,0.224,0.203,0.198	0.244,0.2,0.205,0.234	-0.026
0.282,0.308,0.35,0.37	0.35,0.285,0.39,0.367	-0.02
0.812,0.85,0.871,0.861	0.791,0.825,0.833,0.849	0.024
0.963,0.966,0.961,0.968	0.972,0.969,0.968,0.965	-0.004
0.138,0.138,0.124,0.063	0.125,0.126,0.076,0.054	0.021
0.0,1.0,1.0,1.0	0.5,1.0,1.0,1.0	-0.125
1.0,1.0,1.0,0.952	1.0,1.0,1.0,1.0	-0.012
1.0,1.0,1.0,0.98	0.984,1.0,0.928,0.982	0.021
0.265,0.184,0.314,0.29	0.323,0.103,0.286,0.2	0.035
0.183,0.168,0.209,0.111	0.082,0.068,0.218,0.154	0.037
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.96	0.01
0.948,0.957,0.934,0.923	0.944,0.946,0.778,0.925	0.042
0.977,1.0,0.949,0.969	1.0,1.0,0.97,1.0	-0.019
0.5,0.0,1.0,1.0	0.714,NA,0.25,0.2	0.237
0.6,NA,1.0,1.0	NA,NA,1.0,1.0	-0.133
0.36,0.619,0.75,0.5	0.294,0.586,0.556,0.765	0.007
0.0,0.714,1.0,NA	0.6,0.0,0.273,0.455	0.239
1.0,1.0,0.778,1.0	1.0,0.875,1.0,1.0	-0.024
0.222,0.302,0.267,0.304	0.236,0.2,0.189,0.368	0.025
0.636,0.774,0.656,0.667	0.781,0.838,0.581,0.487	0.012
0.75,0.222,0.833,0.478	0.467,0.263,0.6,0.905	0.012
0.933,1.0,1.0,0.947	0.857,1.0,0.923,1.0	0.025
0.6,0.595,0.407,0.39	0.68,0.455,0.545,0.641	-0.082
1.0,1.0,1.0,1.0	0.956,1.0,1.0,1.0	0.011
1.0,0.0,NA,1.0	1.0,NA,1.0,1.0	-0.333
0.0,0.0,1.0,NA	NA,0.0,1.0,NA	-0.167
1.0,1.0,0.52,0.786	1.0,1.0,0.905,0.8	-0.1
1.0,1.0,1.0,0.778	1.0,1.0,1.0,NA	-0.055
0.429,0.714,0.833,0.333	0.4,0.333,0.846,0.286	0.111
0.5,0.407,0.579,0.263	0.421,0.565,0.36,0.636	-0.058
0.667,0.659,0.438,0.741	0.429,0.576,0.443,0.618	0.11
0.778,1.0,0.429,0.667	0.8,0.333,1.0,1.0	-0.065
0.724,0.771,0.556,0.625	0.676,0.839,0.66,0.64	-0.035
0.846,0.765,0.778,1.0	1.0,1.0,0.913,0.68	-0.051
0.913,1.0,1.0,1.0	1.0,0.9,0.789,1.0	0.056
1.0,0.9,1.0,1.0	1.0,1.0,1.0,1.0	-0.025
1.0,1.0,1.0,1.0	1.0,1.0,0.867,0.714	0.105
0.5,0.2,0.692,1.0	0.455,1.0,1.0,0.714	-0.194
1.0,1.0,0.818,1.0	1.0,1.0,1.0,1.0	-0.045
1.0,1.0,1.0,1.0	0.692,1.0,1.0,1.0	0.077
0.145,0.198,0.138,0.126	0.159,0.098,0.119,0.215	0.004
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.5	0.125
0.333,0.444,0.167,0.583	1.0,0.484,0.517,0.818	-0.323
0.327,0.386,0.312,0.333	0.25,0.328,0.274,0.296	0.052
0.8,0.941,0.911,0.925	0.82,0.942,0.798,0.829	0.047
0.978,0.912,0.983,0.908	0.867,0.874,0.933,0.945	0.04
0.449,0.558,0.519,0.546	0.466,0.496,0.534,0.491	0.021
1.0,1.0,1.0,0.933	0.983,0.983,0.991,0.992	-0.004
1.0,0.993,0.98,0.982	0.986,0.966,0.949,0.961	0.023
0.781,0.86,0.702,0.701	0.766,0.733,0.781,0.757	0.002
0.942,0.95,0.936,0.95	0.937,0.902,0.947,0.912	0.02
0.987,0.987,1.0,0.99	1.0,0.988,0.941,1.0	0.009
0.913,1.0,0.969,1.0	1.0,1.0,0.878,1.0	0.001
0.84,0.758,0.75,0.808	0.742,1.0,0.84,0.814	-0.06
1.0,1.0,0.985,1.0	0.972,1.0,0.974,0.973	0.017
NA,NA,0.0,NA	1.0,0.0,NA,NA	-0.5
0.556,0.6,0.125,0.467	0.143,0.333,0.111,0.091	0.268
0.946,0.707,0.81,1.0	0.737,0.854,0.692,0.741	0.11
1.0,0.97,1.0,1.0	1.0,1.0,0.96,1.0	0.002
0.796,0.76,0.887,0.925	0.857,0.766,0.887,0.706	0.038
0.308,0.087,0.286,0.158	0.13,0.263,0.294,0.238	-0.021
0.964,0.935,0.865,0.967	0.941,0.884,1.0,0.94	-0.008
0.669,0.836,0.66,0.776	0.807,0.801,0.758,0.819	-0.061
0.867,0.861,0.885,0.696	0.835,0.974,0.945,0.87	-0.079
1.0,1.0,0.778,0.886	1.0,1.0,1.0,0.944	-0.07
1.0,1.0,0.5,NA	0.5,0.2,1.0,1.0	0.158
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.6	0.1
1.0,1.0,1.0,1.0	0.667,1.0,1.0,1.0	0.083
0.2,1.0,1.0,0.429	0.6,1.0,0.833,0.8	-0.151
0.087,0.113,0.08,0.119	0.048,0.111,0.098,0.072	0.018
1.0,0.913,0.818,0.8	1.0,0.875,1.0,0.727	-0.018
0.652,0.84,0.429,0.667	0.405,0.765,0.615,0.636	0.042
1.0,0.939,1.0,0.889	0.931,1.0,0.806,0.697	0.099
1.0,1.0,0.871,1.0	0.931,1.0,1.0,1.0	-0.015
0.636,0.697,0.6,0.462	0.438,0.211,0.438,0.135	0.293
0.84,0.88,0.87,0.871	0.852,0.901,0.867,0.884	-0.011
0.818,0.636,0.778,0.857	0.538,0.75,0.529,0.84	0.108
0.0,1.0,1.0,0.0	NA,0.0,0.059,1.0	0.147
0.95,0.9,0.961,0.973	0.924,0.972,0.9,0.966	0.006
1.0,1.0,0.867,1.0	0.902,1.0,0.892,1.0	0.018
1.0,0.652,0.784,0.9	0.68,0.778,0.938,1.0	-0.015
0.297,0.319,0.636,0.81	0.279,0.448,0.387,0.438	0.128
1.0,1.0,0.75,0.684	1.0,1.0,0.889,1.0	-0.114
1.0,1.0,0.886,0.706	0.949,1.0,0.889,1.0	-0.061
0.958,0.977,0.957,0.97	0.965,0.975,0.976,0.974	-0.007
0.667,1.0,0.846,1.0	0.857,1.0,0.5,NA	0.093
0.333,0.333,0.333,0.6	0.0,NA,0.429,1.0	-0.077
1.0,1.0,0.8,0.714	1.0,1.0,0.667,1.0	-0.038
0.429,1.0,0.667,1.0	0.556,0.467,0.6,0.5	0.243
0.7,0.692,0.733,0.625	0.611,0.667,0.862,0.879	-0.067
1.0,1.0,0.812,0.867	1.0,0.8,1.0,1.0	-0.03
0.322,0.429,0.429,0.379	0.538,0.59,0.7,0.483	-0.188
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.778	0.055
0.041,0.112,0.117,0.069	0.112,0.119,0.098,0.077	-0.017
1.0,1.0,0.925,0.935	0.95,1.0,0.902,0.944	0.016
0.035,0.071,0.083,0.032	0.028,0.032,0.027,0.016	0.03
0.49,0.594,0.528,0.344	0.37,0.458,0.362,0.381	0.096
0.574,0.646,0.594,0.526	0.702,0.778,0.84,0.63	-0.152
0.81,0.789,0.824,0.8	0.956,0.773,0.955,1.0	-0.115
0.913,1.0,0.935,0.938	1.0,1.0,1.0,1.0	-0.054
0.14,0.195,0.224,0.137	0.243,0.206,0.232,0.206	-0.048
0.111,0.259,0.097,0.2	0.143,0.171,0.267,0.257	-0.043
0.477,0.684,0.705,0.541	0.52,0.698,0.625,0.78	-0.054
0.938,0.971,1.0,0.971	1.0,1.0,0.94,1.0	-0.015
0.719,0.806,0.82,0.672	0.652,0.69,0.586,0.722	0.092
0.0,1.0,1.0,0.333	0.333,1.0,1.0,0.818	-0.205
0.874,0.883,0.861,0.887	0.856,0.918,0.865,0.846	0.005
0.929,0.905,0.871,0.869	0.89,0.924,0.907,0.868	-0.004
0.979,0.958,1.0,0.94	0.949,0.943,0.925,0.925	0.034
1.0,1.0,1.0,1.0	0.935,0.981,1.0,1.0	0.021
0.776,0.722,0.755,0.799	0.807,0.763,0.692,0.732	0.015
0.843,0.904,0.81,0.908	0.784,0.831,0.712,0.8	0.085
0.25,1.0,0.273,0.429	0.0,1.0,0.5,0.143	0.077
0.5,0.2,1.0,1.0	0.0,1.0,1.0,0.2	0.125
NA,0.0,1.0,1.0	1.0,1.0,1.0,0.333	-0.167
1.0,NA,1.0,0.0	1.0,0.273,1.0,NA	-0.091
NA,NA,1.0,NA	NA,NA,0.0,NA	1.0
NA,NA,1.0,0.333	1.0,1.0,1.0,1.0	-0.334
0.729,0.513,0.9,0.516	0.708,0.778,0.854,0.789	-0.118
0.5,NA,0.0,NA	1.0,1.0,1.0,1.0	-0.75
1.0,0.833,0.867,0.852	0.935,0.895,0.846,0.81	0.016
0.75,0.333,0.2,0.2	0.692,1.0,0.75,0.4	-0.34
0.969,0.965,0.933,0.95	0.924,0.968,0.96,0.967	-0.0
0.385,0.465,0.424,0.438	0.368,0.333,0.545,0.542	-0.019
0.163,0.231,0.231,0.17	0.236,0.3,0.167,0.265	-0.043
0.322,0.269,0.643,0.436	0.333,0.667,0.636,0.302	-0.067
1.0,0.875,NA,0.667	0.667,1.0,1.0,1.0	-0.069
1.0,0.852,1.0,1.0	1.0,1.0,1.0,1.0	-0.037
0.636,0.692,0.724,0.765	0.8,0.8,0.733,0.9	-0.104
1.0,1.0,1.0,0.765	1.0,1.0,1.0,1.0	-0.059
0.613,0.59,0.68,0.778	0.619,0.366,0.455,0.545	0.169
0.76,0.92,0.895,1.0	0.619,0.882,0.882,0.5	0.173
0.0,0.333,0.0,NA	0.091,1.0,0.0,1.0	-0.412
0.455,0.66,0.535,0.568	0.591,0.608,0.579,0.423	0.004
1.0,NA,1.0,NA	NA,1.0,0.0,1.0	0.333
0.438,0.399,0.406,0.348	0.411,0.355,0.44,0.384	0.0
0.101,0.098,0.088,0.04	0.065,0.117,0.033,0.0	0.028
0.907,0.912,0.892,0.953	0.87,0.83,0.878,0.923	0.041
0.806,0.829,0.755,0.769	0.869,0.733,0.865,0.837	-0.036
0.515,0.731,0.649,0.682	0.731,0.588,0.66,0.554	0.011
0.843,1.0,0.957,0.882	0.907,1.0,0.787,1.0	-0.003
0.214,0.359,0.178,0.271	0.271,0.234,0.21,0.198	0.027
0.969,0.985,0.987,0.966	0.967,0.925,0.938,0.989	0.022
0.226,0.281,0.275,0.188	0.204,0.214,0.297,0.211	0.011
0.875,0.846,0.77,1.0	0.917,0.959,0.902,0.951	-0.059
1.0,0.892,1.0,1.0	1.0,0.915,0.75,0.911	0.079
0.825,0.924,0.954,0.918	0.98,0.921,0.952,0.981	-0.053
0.486,0.829,0.778,0.671	0.766,0.582,0.653,0.759	0.001
0.915,0.956,0.901,0.968	0.893,0.922,0.935,0.946	0.011
1.0,NA,0.0,0.0	NA,0.0,0.333,0.0	0.222
1.0,1.0,1.0,0.963	1.0,1.0,0.973,0.969	0.005
1.0,1.0,0.714,1.0	1.0,1.0,1.0,1.0	-0.072
0.504,0.556,0.4,0.455	0.381,0.503,0.395,0.363	0.068
0.844,0.906,0.69,0.643	0.778,0.664,0.857,0.811	-0.007
1.0,NA,1.0,1.0	NA,NA,1.0,0.667	0.166
0.197,0.12,0.102,0.124	0.141,0.179,0.15,0.118	-0.011
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.846	0.038
0.955,0.951,0.923,1.0	0.913,1.0,0.895,0.636	0.096
0.817,0.854,0.775,0.824	0.765,0.806,0.776,0.821	0.025
0.833,0.886,0.745,0.75	0.913,0.862,0.895,0.714	-0.042
1.0,0.949,1.0,0.941	0.806,0.833,1.0,0.833	0.104
0.889,0.733,1.0,1.0	1.0,1.0,1.0,1.0	-0.095
1.0,1.0,0.0,0.333	NA,0.0,1.0,NA	0.083
0.015,0.019,0.012,0.015	0.01,0.018,0.015,0.02	-0.001
1.0,0.636,0.846,0.429	1.0,1.0,1.0,1.0	-0.272
0.889,0.953,1.0,0.947	1.0,1.0,1.0,1.0	-0.053
1.0,1.0,0.939,1.0	0.905,1.0,0.944,0.9	0.047
1.0,1.0,0.933,1.0	1.0,1.0,1.0,1.0	-0.017
0.965,1.0,0.962,0.986	1.0,1.0,0.988,1.0	-0.019
NA,NA,1.0,1.0	0.0,1.0,0.111,1.0	0.472
0.467,0.789,0.76,0.846	0.588,0.75,0.9,1.0	-0.094
1.0,0.972,0.968,1.0	1.0,1.0,1.0,1.0	-0.015
0.889,0.954,0.808,0.911	0.86,0.723,0.903,0.867	0.052
0.167,1.0,1.0,1.0	1.0,0.333,1.0,0.714	0.03
0.236,0.358,0.366,0.176	0.25,0.185,0.304,0.34	0.014
0.468,0.549,0.404,0.408	0.434,0.357,0.304,0.369	0.091
1.0,1.0,0.955,1.0	1.0,1.0,1.0,0.972	-0.004
1.0,1.0,1.0,1.0	0.935,1.0,1.0,1.0	0.016
NA,NA,NA,0.0	1.0,NA,NA,1.0	-1.0
1.0,0.833,0.92,0.9	0.913,0.692,0.769,0.667	0.153
0.199,0.194,0.174,0.163	0.166,0.151,0.181,0.188	0.011
0.5,0.6,0.5,0.6	0.077,0.333,0.4,0.529	0.215
0.791,0.921,0.917,0.845	0.851,0.778,0.901,0.905	0.01
0.958,0.978,1.0,0.935	0.957,0.897,0.94,0.946	0.033
0.905,0.989,0.97,0.969	0.954,0.987,0.987,0.953	-0.012
1.0,1.0,NA,1.0	1.0,0.6,1.0,1.0	0.1
0.75,0.818,0.739,0.867	1.0,0.875,1.0,0.833	-0.134
0.833,0.304,0.7,0.875	0.636,0.6,0.391,0.882	0.051
NA,NA,1.0,0.6	0.333,1.0,NA,1.0	0.022
1.0,0.0,0.0,0.091	0.0,0.0,0.0,0.0	0.273
1.0,1.0,1.0,NA	NA,NA,0.556,NA	0.444
0.602,0.583,0.703,0.594	0.638,0.615,0.574,0.65	0.001
1.0,1.0,0.994,1.0	1.0,1.0,1.0,0.994	0.0
0.0,0.143,0.0,0.0	NA,0.0,0.333,NA	-0.131
NA,0.333,1.0,1.0	1.0,NA,NA,1.0	-0.222
0.483,0.6,0.652,0.504	0.636,0.657,0.522,0.641	-0.054
1.0,1.0,0.0,1.0	NA,1.0,1.0,1.0	-0.25
1.0,1.0,1.0,0.857	1.0,1.0,1.0,1.0	-0.036
1.0,1.0,1.0,1.0	0.949,1.0,1.0,0.964	0.022
0.189,0.322,0.237,0.215	0.264,0.322,0.205,0.283	-0.028
NA,1.0,NA,NA	NA,NA,1.0,0.0	0.5
1.0,1.0,0.6,0.5	0.8,1.0,1.0,0.5	-0.05
1.0,0.826,0.733,0.75	0.846,0.692,0.5,1.0	0.068
0.492,0.519,0.532,0.583	0.273,0.398,0.577,0.494	0.096
0.831,0.913,1.0,0.923	0.833,0.786,0.911,0.959	0.044
0.096,0.194,0.121,0.146	0.155,0.129,0.112,0.169	-0.002
0.571,0.685,0.694,0.65	0.474,0.744,0.662,0.74	-0.005
1.0,1.0,1.0,1.0	1.0,1.0,0.957,1.0	0.011
0.871,0.909,0.904,0.891	0.888,0.872,0.904,0.895	0.004
0.985,0.983,0.983,0.973	0.985,0.992,0.985,0.987	-0.006
1.0,1.0,1.0,1.0	1.0,0.9,1.0,1.0	0.025
0.765,1.0,0.8,0.73	0.75,1.0,1.0,0.867	-0.08
0.091,0.333,0.385,0.286	0.25,0.231,0.5,0.0	0.028
1.0,1.0,1.0,1.0	1.0,1.0,0.8,1.0	0.05
1.0,1.0,1.0,1.0	1.0,1.0,0.833,1.0	0.042
0.912,0.943,0.96,1.0	0.941,0.963,0.954,0.972	-0.004
0.158,0.291,0.208,0.358	0.245,0.203,0.313,0.305	-0.013
0.683,0.731,0.833,0.804	0.75,0.66,0.755,0.623	0.066
0.167,0.333,1.0,0.333	0.368,0.067,0.455,0.75	0.048
0.818,1.0,0.778,1.0	0.75,0.6,0.833,1.0	0.103
1.0,0.8,1.0,1.0	1.0,1.0,1.0,1.0	-0.05
